"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"598",2024,"Atalanta","Serie A","opponent",29,48.9,38,23459,2653,8277,10686,4722,611,23450,667,306,45.9,291,43.6,12100,64625,30581,559,407,129,634,322,15025,1163,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,49.8,38,22845,1965,6376,10617,6083,901,22839,743,338,45.5,349,47,12487,65998,34507,735,528,193,571,366,14367,1596,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,50.2,38,23484,2691,8965,10228,4515,674,23479,707,330,46.7,305,43.1,12385,62315,30852,521,413,127,636,276,14757,1281,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,50.8,38,24749,2368,7880,11405,5662,954,24743,567,297,52.4,227,40,14402,72549,38491,758,546,181,533,303,16931,1580,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,49.2,38,24093,2473,7087,11377,5862,780,24091,734,344,46.9,327,44.6,13383,68637,34692,648,485,140,585,327,16293,1533,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,43.9,34,18130,2132,6226,7678,4413,795,18123,531,235,44.3,255,48,9496,50630,24792,462,313,91,533,236,10394,1122,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,56.1,34,22452,2539,7733,9896,5017,852,22442,551,255,46.3,237,43,12145,63808,33187,665,446,176,495,291,14820,1415,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,64.3,38,28717,2191,7360,14262,7313,1077,28710,826,384,46.5,338,40.9,17768,96311,54148,964,728,262,605,305,21296,1911,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,35.7,38,17756,2590,6676,7139,4146,710,17754,583,280,48,243,41.7,8889,47244,23635,487,364,162,466,328,10372,982,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,61.3,34,26644,2111,7127,12412,7367,1214,26639,907,481,53,374,41.2,16452,93322,49960,944,704,276,468,357,19847,1926,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,38.7,34,18550,2714,7474,7510,3763,576,18546,539,265,49.2,245,45.5,10262,53814,27761,504,335,135,474,275,11569,988,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,50.4,38,23335,2339,7497,10512,5555,886,23332,793,386,48.7,329,41.5,13053,68844,34142,676,495,186,626,427,15184,1424,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,49.6,38,23260,2492,7590,10639,5269,717,23252,744,325,43.7,358,48.1,12459,67077,34583,649,532,144,556,334,15032,1440,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,46.6,34,18361,2175,5905,8082,4546,787,18357,436,186,42.7,209,47.9,8480,42524,20687,400,292,91,494,280,9653,1140,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,53.4,34,20892,2608,7568,8785,4737,935,20881,637,280,44,294,46.2,10614,56853,28646,597,419,178,550,309,12091,1250,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,58.1,38,26520,2581,8683,12696,5367,718,26515,673,293,43.5,322,47.8,15952,85719,42240,660,485,149,542,311,18969,1441,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,41.9,38,20260,2078,6258,9632,4581,651,20253,637,276,43.3,303,47.6,11050,61534,30801,590,397,146,572,330,12820,1219,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,44.4,38,20700,2486,6820,8469,5686,1033,20697,872,382,43.8,414,47.5,11015,66369,34635,709,513,240,637,386,11771,1296,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,55.6,38,24614,2739,8577,10035,6266,1091,24607,774,363,46.9,325,42,13547,71745,35487,720,489,242,620,368,15730,1485,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,45.2,38,21227,2878,7944,8253,5210,982,21224,577,243,42.1,269,46.6,10970,56621,29411,505,363,156,556,271,12416,1276,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,54.8,38,24878,2517,6726,10242,8181,1028,24876,749,380,50.7,317,42.3,14619,75272,38766,847,746,222,580,360,16241,1568,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,53.6,34,21735,2170,6704,10200,5105,723,21731,690,326,47.2,320,46.4,15224,89502,39734,590,532,105,569,265,13983,1385,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,46.4,34,19138,2227,6465,8820,4099,626,19135,762,409,53.7,306,40.2,12854,78100,37002,578,466,139,578,373,11598,1322,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,59.8,38,29112,3197,9449,13090,6766,1081,29106,715,297,41.5,322,45,19020,92960,48884,864,584,269,579,342,21577,1767,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,40.2,38,20830,2739,7640,8574,4840,930,20824,739,351,47.5,307,41.5,11776,63550,31288,651,413,246,431,337,13319,1165,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,47.4,38,22181,2907,8021,9196,5155,819,22178,699,300,42.9,329,47.1,12244,66914,35421,727,460,240,517,296,13779,1162,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,52.6,38,24357,2490,7698,10948,5926,1184,24351,669,300,44.8,284,42.5,13786,71362,35157,711,451,269,558,323,15955,1486,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,42.1,38,18599,2190,6532,7916,4352,669,18593,516,237,45.9,220,42.6,9242,50747,25755,529,339,111,545,338,10604,1097,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,57.9,38,24480,2364,7605,11414,5656,856,24475,583,261,44.8,264,45.3,13814,77492,41428,761,539,166,555,276,16459,1581,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,46.1,38,22062,2314,7084,9675,5538,818,22057,646,295,45.7,291,45,12540,63894,32693,660,489,162,600,336,13773,1332,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,53.9,38,25210,2323,7202,12448,5778,865,25201,726,354,48.8,308,42.4,14322,73397,36692,651,474,161,604,319,16825,1517,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,58.6,38,27725,3035,9367,12068,6558,1039,27713,869,398,45.8,365,42,16624,84615,44082,873,543,291,604,370,19899,1600,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,41.4,38,20871,2485,7052,8333,5718,1031,20866,722,307,42.5,323,44.7,11209,63676,34886,727,458,253,514,340,12918,1351,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,48.9,34,20572,2425,6911,9932,3924,578,20564,575,252,43.8,286,49.7,14537,85738,39030,537,470,113,498,269,13270,1238,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,51.1,34,21388,1955,6056,10203,5361,841,21379,665,321,48.3,312,46.9,15503,87754,41427,635,565,161,538,269,14154,1561,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,42.3,38,21367,2349,7237,9279,5077,797,21363,737,341,46.3,320,43.4,10943,55546,26838,506,383,170,606,426,12811,1161,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,57.7,38,27523,2457,8439,12486,6795,914,27520,690,272,39.4,337,48.8,16221,84641,42863,679,579,160,601,451,19015,1694,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,43.3,38,19166,2242,6375,8425,4551,570,19163,537,230,42.8,263,49,9664,52345,25428,456,422,76,571,343,10662,996,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,56.7,38,24061,2102,7017,10887,6383,796,24059,807,387,48,342,42.4,13220,72327,38991,787,604,170,628,330,15630,1662,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,45.7,34,19009,2407,7114,8147,3897,566,19006,440,192,43.6,220,50,9943,51709,26088,437,310,99,470,230,11700,1073,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,54.3,34,22128,1940,6581,10364,5396,922,22126,647,298,46.1,285,44,12934,68157,35680,647,459,149,478,275,14789,1439,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,57.8,34,24314,2558,8081,11082,5366,901,24308,712,320,44.9,312,43.8,14643,79399,41049,770,565,229,532,329,17002,1436,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,42.2,34,18854,2199,6177,8138,4755,807,18848,602,265,44,292,48.5,10089,54181,27875,608,429,159,440,256,11549,1272,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,52.1,34,22762,2453,7846,10620,4523,815,22759,640,281,43.9,326,50.9,13004,64135,31792,574,391,176,523,298,14898,1294,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,47.9,34,21497,2276,7083,9819,4781,710,21486,600,255,42.5,293,48.8,11753,60099,29417,499,404,108,511,309,13647,1272,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,44,38,19512,2513,7254,8232,4226,643,19507,578,226,39.1,285,49.3,10392,56371,27637,524,356,142,543,304,11485,1049,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,56,38,23885,2336,7804,10245,6018,943,23877,633,264,41.7,300,47.4,13609,71457,35923,678,504,196,570,318,15815,1556,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,40.8,38,20053,2568,6792,8180,5283,809,20050,564,250,44.3,267,47.3,9770,52160,25904,495,389,127,560,320,11254,1119,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,59.2,38,27206,2937,9728,11425,6268,1050,27198,790,354,44.8,347,43.9,15899,84307,44356,790,513,243,577,396,18485,1624,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,57.4,38,23660,2134,6769,10823,6270,912,23652,626,279,44.6,277,44.2,13985,74376,35906,621,541,162,543,331,15981,1640,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,42.7,38,19019,2838,8090,7772,3347,594,19010,571,237,41.5,275,48.2,9941,51251,23265,444,322,118,493,289,11221,977,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,46.6,34,19706,2362,6698,9055,4130,653,19697,518,221,42.7,237,45.8,10673,57954,28611,468,383,94,452,240,12176,1189,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,53.4,34,22323,2109,7300,10135,5097,915,22318,509,236,46.4,227,44.6,12935,68090,35743,623,463,197,568,319,14833,1324,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,49.7,38,21725,2575,7362,9638,4917,700,21715,709,297,41.9,349,49.2,11253,59975,29044,563,414,147,578,348,13600,1308,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,50.3,38,21985,2355,7214,9898,5093,837,21977,576,272,47.2,253,43.9,11739,64858,31489,688,472,169,537,292,13842,1323,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,50.6,38,24318,2792,8619,10359,5568,849,24316,550,271,49.3,232,42.2,13883,72675,36777,670,508,151,520,325,16183,1452,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,49.4,38,24273,2541,7724,10902,5864,1009,24265,758,332,43.8,346,45.6,14394,75437,39616,684,485,212,534,333,16060,1518,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,44.1,38,19810,2525,7228,8554,4197,577,19804,450,193,42.9,200,44.4,10591,55850,27300,468,367,83,577,293,11911,1061,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,55.9,38,24035,2012,6648,11685,5922,797,24031,637,288,45.2,283,44.4,14051,77627,41821,769,581,141,577,342,16211,1544,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,44.8,38,19243,2020,5619,8971,4848,684,19236,552,239,43.3,261,47.3,9360,49101,24618,439,385,122,576,281,10603,1124,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,55.2,38,22993,2488,8205,10305,4717,750,22986,640,286,44.7,291,45.5,12328,64824,32570,599,404,146,629,317,14334,1309,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,56.9,38,25780,2695,8432,11583,5985,977,25772,745,353,47.4,297,39.9,16055,90323,46626,894,599,234,584,376,18610,1673,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,43.1,38,20464,2336,6616,8688,5391,863,20457,575,247,43,274,47.7,11743,61564,30974,610,486,160,492,270,13251,1269,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,46.8,34,20954,2559,7900,9058,4189,720,20948,550,237,43.1,261,47.5,12077,60157,30940,598,435,153,429,320,13427,1217,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,53.2,34,23363,1938,5995,11570,6005,923,23357,570,247,43.3,287,50.4,13455,70904,36441,671,510,157,507,295,15946,1590,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"663",2024,"Granada","La Liga","team",40,45.6,38,20152,2413,7720,8677,3997,667,20144,658,303,46,296,45,10969,57198,28813,512,379,112,600,305,12010,1030,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"664",2024,"Granada","La Liga","opponent",40,54.4,38,23519,2136,6926,10791,6025,843,23513,687,334,48.6,289,42.1,13379,71262,37550,728,542,175,598,348,15349,1478,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"665",2024,"Heidenheim","Bundesliga","team",22,42.5,34,18405,2361,6987,7570,4058,637,18402,530,223,42.1,266,50.2,9120,52754,26313,510,361,90,549,279,10152,976,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"666",2024,"Heidenheim","Bundesliga","opponent",22,57.5,34,23799,2153,7281,11271,5475,906,23789,639,316,49.5,275,43,12897,72479,37462,702,475,178,579,326,15542,1570,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"667",2024,"Hellas Verona","Serie A","team",36,44.4,38,18925,2169,6433,8621,4096,598,18918,567,252,44.4,261,46,9746,53168,24445,539,384,113,595,284,10515,1108,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"668",2024,"Hellas Verona","Serie A","opponent",36,55.6,38,22494,2346,7614,10424,4687,786,22492,653,285,43.6,293,44.9,12374,65488,31958,571,407,156,622,328,14198,1335,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"669",2024,"Hoffenheim","Bundesliga","team",30,49.5,34,20983,2561,6920,9475,4742,752,20977,542,220,40.6,267,49.3,11630,59332,30284,538,401,144,477,241,13325,1351,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"670",2024,"Hoffenheim","Bundesliga","opponent",30,50.5,34,21315,2099,6345,9388,5782,990,21310,594,282,47.5,259,43.6,12206,65876,34174,683,476,188,501,258,13693,1498,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"671",2024,"Inter","Serie A","team",27,57.1,38,26071,2584,8236,11755,6248,1016,26057,435,195,44.8,190,43.7,15792,76532,39144,720,567,163,474,230,18982,1603,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"672",2024,"Inter","Serie A","opponent",27,42.9,38,20616,2525,6771,9368,4668,621,20612,522,240,46,234,44.8,11736,64506,32135,660,500,126,483,306,13593,1185,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"673",2024,"Juventus","Serie A","team",31,48.5,38,22071,2211,6537,10295,5426,881,22066,596,259,43.5,269,45.1,12537,68467,35950,709,501,183,553,307,14598,1451,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"674",2024,"Juventus","Serie A","opponent",31,51.5,38,23447,2539,7169,10888,5582,634,23444,499,181,36.3,264,52.9,13849,72761,36241,658,592,106,533,313,16034,1363,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"675",2024,"Köln","Bundesliga","team",26,46.5,34,19356,2274,7028,8252,4318,668,19350,524,246,46.9,236,45,10380,57764,29156,618,439,141,472,292,11521,1081,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"676",2024,"Köln","Bundesliga","opponent",26,53.5,34,22354,2312,7246,10218,5080,871,22351,724,317,43.8,342,47.2,12564,61749,29966,502,372,141,478,275,14638,1425,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"677",2024,"Las Palmas","La Liga","team",29,59.2,38,27041,2667,9077,12876,5282,614,27036,680,316,46.5,308,45.3,15544,71689,36286,577,459,116,645,365,18955,1573,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"678",2024,"Las Palmas","La Liga","opponent",29,40.8,38,19855,2120,6381,8981,4703,833,19846,687,328,47.7,305,44.4,10333,56743,28580,584,379,190,566,357,11762,1191,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"679",2024,"Lazio","Serie A","team",22,53.3,38,24842,2339,7512,12115,5447,774,24838,607,272,44.8,269,44.3,13268,72312,37908,716,521,143,507,243,17337,1521,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"680",2024,"Lazio","Serie A","opponent",22,46.7,38,22501,2682,8716,9528,4463,695,22498,691,335,48.5,283,41,13359,68822,32089,601,414,145,547,298,14998,1156,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"681",2024,"Le Havre","Ligue 1","team",27,44.7,34,18820,2058,6332,8458,4240,620,18813,586,260,44.4,286,48.8,12860,70472,31489,457,446,114,453,284,11638,1189,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"682",2024,"Le Havre","Ligue 1","opponent",27,55.3,34,22612,2049,6446,11167,5229,734,22608,608,289,47.5,283,46.5,16774,93031,43084,617,611,146,504,277,15571,1515,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"683",2024,"Lecce","Serie A","team",26,44.9,38,19625,2361,6796,8874,4214,667,19620,651,299,45.9,279,42.9,10809,63363,32718,638,430,153,605,357,11618,1171,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"684",2024,"Lecce","Serie A","opponent",26,55.1,38,23230,2314,7056,10941,5435,808,23224,625,277,44.3,289,46.2,13001,69327,35129,639,482,148,598,316,15234,1506,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"685",2024,"Lens","Ligue 1","team",27,52.9,34,21677,1936,5779,10394,5721,811,21670,487,226,46.4,220,45.2,15840,89132,41093,609,612,113,527,317,14549,1611,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"686",2024,"Lens","Ligue 1","opponent",27,47.1,34,20095,2471,7041,9292,4001,640,20087,617,278,45.1,291,47.2,14231,80032,35649,519,446,137,520,263,12862,1130,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"687",2024,"Leverkusen","Bundesliga","team",24,61.8,34,27830,1703,5847,14080,8122,1168,27822,727,348,47.9,328,45.1,16677,86657,46901,888,676,242,483,333,21041,1979,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
