"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
"840",2025,"Freiburg","Bundesliga","opponent",26,34,59,2,0,345,296,43,604,261,298,2,4,3,1404,606,594,50.5,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"841",2025,"Fulham","Premier League","team",26,36,76,2,0,413,342,41,864,285,390,3,2,2,1535,502,507,49.8,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"842",2025,"Fulham","Premier League","opponent",26,36,63,3,1,354,406,83,595,318,290,2,4,1,1503,507,502,50.2,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"843",2025,"Genoa","Serie A","team",36,37,69,1,0,474,435,54,658,296,382,1,8,3,1454,654,675,49.2,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"844",2025,"Genoa","Serie A","opponent",36,37,70,2,0,465,445,55,646,273,315,3,2,2,1489,675,654,50.8,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"845",2025,"Getafe","La Liga","team",30,36,105,6,3,580,483,87,693,252,371,3,9,0,1349,745,708,51.3,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"846",2025,"Getafe","La Liga","opponent",30,36,95,5,1,505,540,83,572,267,380,7,5,0,1327,708,745,48.7,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"847",2025,"Girona","La Liga","team",29,36,73,2,0,415,418,74,775,257,330,4,5,1,1368,309,332,48.2,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"848",2025,"Girona","La Liga","opponent",29,36,79,4,1,439,404,42,573,262,332,5,5,1,1335,332,309,51.8,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"849",2025,"Gladbach","Bundesliga","team",26,34,53,3,2,339,326,65,617,316,284,5,8,2,1308,531,473,52.9,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"850",2025,"Gladbach","Bundesliga","opponent",26,34,46,1,1,338,328,57,750,303,302,6,5,2,1462,473,531,47.1,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"851",2025,"Heidenheim","Bundesliga","team",27,34,66,1,0,385,390,50,582,312,355,3,6,0,1420,553,646,46.1,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
"852",2025,"Heidenheim","Bundesliga","opponent",27,34,78,2,1,405,371,32,634,243,303,5,5,0,1527,646,553,53.9,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
"853",2025,"Hellas Verona","Serie A","team",32,36,94,9,5,537,336,53,541,315,404,1,4,1,1355,628,660,48.8,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"854",2025,"Hellas Verona","Serie A","opponent",32,36,48,2,0,354,499,45,640,205,252,2,2,3,1324,660,628,51.2,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"855",2025,"Hoffenheim","Bundesliga","team",35,34,66,2,0,391,366,70,732,291,336,2,6,3,1466,576,588,49.5,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"856",2025,"Hoffenheim","Bundesliga","opponent",35,34,48,3,3,385,376,41,626,273,321,4,3,0,1427,588,576,50.5,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"857",2025,"Holstein Kiel","Bundesliga","team",27,34,77,4,2,407,350,44,481,292,329,4,7,3,1264,545,608,47.3,"https://fbref.com/en/squads/2ac661d9/Holstein-Kiel-Stats"
"858",2025,"Holstein Kiel","Bundesliga","opponent",27,34,74,2,1,370,390,62,852,237,258,5,5,0,1386,608,545,52.7,"https://fbref.com/en/squads/2ac661d9/Holstein-Kiel-Stats"
"859",2025,"Inter","Serie A","team",25,36,52,1,1,394,385,86,716,220,273,6,3,1,1355,582,408,58.8,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"860",2025,"Inter","Serie A","opponent",25,36,48,3,1,415,371,38,559,247,252,1,9,3,1206,408,582,41.2,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"861",2025,"Ipswich Town","Premier League","team",32,36,91,5,4,408,380,46,469,293,323,2,6,2,1364,521,515,50.3,"https://fbref.com/en/squads/b74092de/Ipswich-Town-Stats"
"862",2025,"Ipswich Town","Premier League","opponent",32,36,63,2,1,390,393,41,761,224,337,6,2,1,1526,515,521,49.7,"https://fbref.com/en/squads/b74092de/Ipswich-Town-Stats"
"863",2025,"Juventus","Serie A","team",29,36,65,3,1,453,356,48,593,193,330,2,5,0,1426,429,436,49.6,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"864",2025,"Juventus","Serie A","opponent",29,36,69,2,1,369,425,38,647,284,342,4,5,2,1252,436,429,50.4,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"865",2025,"Las Palmas","La Liga","team",30,36,106,4,2,426,439,57,637,308,357,1,9,3,1383,492,529,48.2,"https://fbref.com/en/squads/0049d422/Las-Palmas-Stats"
"866",2025,"Las Palmas","La Liga","opponent",30,36,85,7,2,465,406,95,711,289,340,8,4,2,1556,525,490,51.7,"https://fbref.com/en/squads/0049d422/Las-Palmas-Stats"
"867",2025,"Lazio","Serie A","team",27,36,88,6,3,404,460,45,790,280,308,4,4,2,1360,445,454,49.5,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"868",2025,"Lazio","Serie A","opponent",27,36,112,12,8,484,379,33,622,264,323,2,6,1,1322,454,445,50.5,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"869",2025,"Le Havre","Ligue 1","team",31,34,56,4,1,379,403,50,695,323,388,6,6,1,1399,450,437,50.7,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
"870",2025,"Le Havre","Ligue 1","opponent",31,34,68,6,4,425,363,44,687,249,314,5,10,3,1373,437,450,49.3,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
"871",2025,"Lecce","Serie A","team",31,36,57,5,0,442,410,50,600,271,362,2,10,3,1421,638,609,51.2,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"872",2025,"Lecce","Serie A","opponent",31,36,78,4,1,434,412,79,696,279,315,7,4,0,1530,609,638,48.8,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"873",2025,"Leganés","La Liga","team",26,36,80,6,0,480,440,79,477,315,363,7,8,3,1435,447,584,43.4,"https://fbref.com/en/squads/7c6f2c78/Leganes-Stats"
"874",2025,"Leganés","La Liga","opponent",26,36,71,1,0,461,452,47,846,268,332,6,7,1,1501,581,441,56.8,"https://fbref.com/en/squads/7c6f2c78/Leganes-Stats"
"875",2025,"Leicester City","Premier League","team",31,36,84,0,0,389,362,61,605,312,401,3,4,3,1413,484,541,47.2,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"876",2025,"Leicester City","Premier League","opponent",31,36,58,2,1,372,381,55,715,259,392,3,3,0,1583,541,484,52.8,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"877",2025,"Lens","Ligue 1","team",33,34,86,8,3,499,360,84,706,320,367,2,9,0,1577,450,414,52.1,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"878",2025,"Lens","Ligue 1","opponent",33,34,62,2,0,381,479,32,473,361,362,7,5,2,1475,414,450,47.9,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"879",2025,"Leverkusen","Bundesliga","team",23,34,62,1,1,325,352,64,735,237,260,5,4,4,1463,463,419,52.5,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"880",2025,"Leverkusen","Bundesliga","opponent",23,34,68,1,0,368,314,63,443,352,316,4,6,2,1379,419,463,47.5,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"881",2025,"Lille","Ligue 1","team",27,34,77,2,1,410,376,48,534,271,355,8,4,1,1535,391,350,52.8,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"882",2025,"Lille","Ligue 1","opponent",27,34,63,8,0,392,387,55,482,375,365,3,10,0,1437,349,392,47.1,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"883",2025,"Liverpool","Premier League","team",24,36,65,2,1,415,340,58,687,279,380,6,2,2,1537,388,347,52.8,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"884",2025,"Liverpool","Premier League","opponent",24,36,83,2,2,352,405,92,471,298,379,2,9,1,1485,347,388,47.2,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"885",2025,"Lyon","Ligue 1","team",31,34,60,0,0,407,357,71,598,282,342,6,3,0,1422,305,332,47.9,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"886",2025,"Lyon","Ligue 1","opponent",31,34,71,3,2,387,387,54,550,318,344,3,10,3,1424,332,305,52.1,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"887",2025,"Mainz 05","Bundesliga","team",25,34,71,5,3,408,329,78,658,352,328,3,5,0,1545,618,697,47,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"888",2025,"Mainz 05","Bundesliga","opponent",25,34,83,6,2,349,399,49,656,306,350,5,4,2,1452,697,618,53,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"889",2025,"Mallorca","La Liga","team",28,36,77,6,1,438,414,74,691,315,348,4,3,1,1424,634,574,52.5,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"890",2025,"Mallorca","La Liga","opponent",28,36,66,2,0,433,414,38,779,248,381,1,5,1,1460,574,634,47.5,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"891",2025,"Manchester City","Premier League","team",29,36,58,1,1,275,359,43,634,209,287,3,4,2,1369,296,316,48.4,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"892",2025,"Manchester City","Premier League","opponent",29,36,85,1,1,363,264,80,425,294,386,4,3,1,1249,316,296,51.6,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"893",2025,"Manchester Utd","Premier League","team",31,37,84,3,1,393,361,64,611,351,478,3,4,2,1679,464,477,49.3,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"894",2025,"Manchester Utd","Premier League","opponent",31,37,69,2,0,375,377,54,589,319,409,3,3,2,1651,477,464,50.7,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"895",2025,"Marseille","Ligue 1","team",32,34,64,6,4,394,371,53,609,280,360,5,6,2,1484,311,250,55.4,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"896",2025,"Marseille","Ligue 1","opponent",32,34,61,3,0,390,372,92,386,335,372,3,10,4,1451,250,311,44.6,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"897",2025,"Milan","Serie A","team",34,36,68,5,1,391,409,60,610,224,335,7,2,3,1326,421,382,52.4,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"898",2025,"Milan","Serie A","opponent",34,36,71,3,1,426,373,89,557,275,329,2,8,2,1289,382,421,47.6,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"899",2025,"Monaco","Ligue 1","team",28,34,60,4,2,462,444,69,563,357,430,3,3,0,1765,426,421,50.3,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"900",2025,"Monaco","Ligue 1","opponent",28,34,70,3,1,470,436,49,498,367,391,1,7,0,1625,421,426,49.7,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"901",2025,"Montpellier","Ligue 1","team",35,34,86,7,2,423,431,65,631,265,379,3,9,3,1349,374,440,45.9,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"902",2025,"Montpellier","Ligue 1","opponent",35,34,67,1,0,456,396,38,560,278,354,6,4,0,1412,440,374,54.1,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"903",2025,"Monza","Serie A","team",35,36,89,3,2,495,507,45,628,293,304,0,4,2,1242,551,590,48.3,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"904",2025,"Monza","Serie A","opponent",35,36,62,2,1,540,466,40,651,211,321,4,3,1,1424,590,551,51.7,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"905",2025,"Nantes","Ligue 1","team",30,34,71,4,0,413,389,31,613,285,374,3,8,3,1289,424,439,49.1,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"906",2025,"Nantes","Ligue 1","opponent",30,34,55,5,1,409,393,42,741,221,350,6,5,0,1422,439,424,50.9,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"907",2025,"Napoli","Serie A","team",27,36,43,0,0,385,421,52,636,263,310,4,4,2,1369,501,433,53.6,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"908",2025,"Napoli","Serie A","opponent",27,36,69,1,1,443,369,38,557,318,348,3,5,3,1380,433,501,46.4,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"909",2025,"Newcastle Utd","Premier League","team",24,36,64,1,0,373,432,71,644,259,351,4,2,2,1562,451,436,50.8,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"910",2025,"Newcastle Utd","Premier League","opponent",24,36,90,3,1,446,364,43,625,281,416,2,6,2,1549,436,451,49.2,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"911",2025,"Nice","Ligue 1","team",31,34,59,5,2,391,417,56,599,365,399,5,3,1,1608,427,402,51.5,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"912",2025,"Nice","Ligue 1","opponent",31,34,72,4,4,432,369,28,605,312,448,2,6,4,1533,402,427,48.5,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"913",2025,"Nott'ham Forest","Premier League","team",23,36,85,2,2,384,394,84,567,302,391,3,3,0,1498,548,531,50.8,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
"914",2025,"Nott'ham Forest","Premier League","opponent",23,36,96,2,2,409,373,35,847,254,341,2,3,1,1466,531,548,49.2,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
"915",2025,"Osasuna","La Liga","team",25,36,85,0,0,491,359,63,758,255,354,9,6,1,1389,589,486,54.8,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"916",2025,"Osasuna","La Liga","opponent",25,36,78,6,2,385,469,98,664,232,357,6,9,2,1455,484,588,45.1,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"917",2025,"Paris S-G","Ligue 1","team",28,34,37,0,0,307,336,54,562,265,386,6,3,1,1654,263,213,55.3,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"918",2025,"Paris S-G","Ligue 1","opponent",28,34,61,2,0,360,284,73,386,337,454,1,7,3,1521,213,263,44.7,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"919",2025,"Parma","Serie A","team",32,36,75,6,3,385,438,30,400,266,275,5,5,2,1285,462,473,49.4,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
"920",2025,"Parma","Serie A","opponent",32,36,77,3,2,460,362,115,821,269,341,4,7,1,1488,473,462,50.6,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
"921",2025,"RB Leipzig","Bundesliga","team",29,34,68,5,2,376,333,83,563,268,334,4,3,0,1533,480,439,52.2,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"922",2025,"RB Leipzig","Bundesliga","opponent",29,34,73,1,0,344,351,68,659,299,329,3,4,2,1543,439,480,47.8,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"923",2025,"Rayo Vallecano","La Liga","team",26,36,91,3,0,496,369,73,735,314,379,1,7,1,1607,465,514,47.5,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"924",2025,"Rayo Vallecano","La Liga","opponent",26,36,74,4,1,398,474,45,653,306,375,7,1,3,1522,514,465,52.5,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"925",2025,"Real Madrid","La Liga","team",30,36,56,4,0,318,505,81,545,314,344,11,3,1,1458,324,257,55.8,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"926",2025,"Real Madrid","La Liga","opponent",30,36,89,4,1,520,303,41,542,307,386,3,13,0,1390,256,324,44.1,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"927",2025,"Real Sociedad","La Liga","team",31,36,84,4,0,484,403,81,710,264,385,2,6,0,1494,567,593,48.9,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"928",2025,"Real Sociedad","La Liga","opponent",31,36,79,0,0,432,463,77,580,273,357,4,3,1,1454,593,567,51.1,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"929",2025,"Reims","Ligue 1","team",34,34,66,6,2,392,372,59,611,290,360,1,5,0,1407,377,430,46.7,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"930",2025,"Reims","Ligue 1","opponent",34,34,49,3,0,391,361,56,706,270,370,3,2,1,1457,429,378,53.2,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"931",2025,"Rennes","Ligue 1","team",35,34,67,2,0,445,382,48,581,337,363,4,6,2,1457,444,392,53.1,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"932",2025,"Rennes","Ligue 1","opponent",35,34,68,6,2,412,421,89,510,356,413,2,8,0,1481,392,444,46.9,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"933",2025,"Roma","Serie A","team",28,36,62,1,1,382,454,58,605,271,314,5,4,1,1371,430,460,48.3,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"934",2025,"Roma","Serie A","opponent",28,36,84,5,1,476,370,44,584,256,313,3,7,1,1371,460,430,51.7,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"935",2025,"Saint-Étienne","Ligue 1","team",32,34,62,2,0,442,358,46,396,325,372,4,15,2,1428,342,386,47,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"936",2025,"Saint-Étienne","Ligue 1","opponent",32,34,54,1,0,383,419,58,676,309,392,10,4,0,1545,386,342,53,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"937",2025,"Sevilla","La Liga","team",35,36,97,6,3,473,388,66,590,342,369,1,6,1,1475,510,415,55.1,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"938",2025,"Sevilla","La Liga","opponent",35,36,92,4,0,416,448,61,632,270,365,4,3,3,1327,427,520,45.1,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"939",2025,"Southampton","Premier League","team",35,36,88,3,0,442,409,47,526,291,358,2,9,0,1374,444,386,53.5,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"940",2025,"Southampton","Premier League","opponent",35,36,53,1,0,421,428,46,709,298,384,7,2,1,1555,386,444,46.5,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"941",2025,"St. Pauli","Bundesliga","team",28,34,53,4,3,353,352,66,600,257,315,2,5,1,1350,533,655,44.9,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
"942",2025,"St. Pauli","Bundesliga","opponent",28,34,75,1,0,367,336,74,561,245,276,4,2,2,1351,655,533,55.1,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
"943",2025,"Strasbourg","Ligue 1","team",30,34,71,3,1,393,417,48,496,282,335,2,9,2,1436,340,323,51.3,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"944",2025,"Strasbourg","Ligue 1","opponent",30,34,72,2,1,435,370,68,700,311,367,6,2,2,1517,323,340,48.7,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"945",2025,"Stuttgart","Bundesliga","team",29,34,72,5,3,358,411,62,636,299,282,4,3,1,1378,468,448,51.1,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"946",2025,"Stuttgart","Bundesliga","opponent",29,34,96,7,6,428,343,82,531,303,348,2,6,3,1435,448,468,48.9,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"947",2025,"Torino","Serie A","team",30,36,78,3,1,460,364,53,638,269,247,2,6,2,1226,507,544,48.2,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"948",2025,"Torino","Serie A","opponent",30,36,61,1,0,389,430,47,736,278,278,5,4,3,1336,544,507,51.8,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"949",2025,"Tottenham","Premier League","team",31,37,69,1,1,433,475,62,748,311,407,3,2,4,1630,415,420,49.7,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"950",2025,"Tottenham","Premier League","opponent",31,37,84,3,0,486,418,85,663,383,532,2,3,3,1605,420,415,50.3,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"951",2025,"Toulouse","Ligue 1","team",27,34,54,3,0,441,415,46,580,281,364,4,2,3,1532,426,443,49,"https://fbref.com/en/squads/3f8c4b5f/Toulouse-Stats"
"952",2025,"Toulouse","Ligue 1","opponent",27,34,77,3,0,439,419,41,556,299,398,2,4,2,1508,443,426,51,"https://fbref.com/en/squads/3f8c4b5f/Toulouse-Stats"
"953",2025,"Udinese","Serie A","team",30,36,82,4,2,515,364,49,653,290,332,2,8,5,1364,522,461,53.1,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"954",2025,"Udinese","Serie A","opponent",30,36,59,5,4,390,479,80,626,250,335,5,4,0,1321,461,522,46.9,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"955",2025,"Union Berlin","Bundesliga","team",28,34,72,1,0,419,313,67,608,312,318,3,6,1,1368,656,676,49.2,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"956",2025,"Union Berlin","Bundesliga","opponent",28,34,57,2,1,325,400,42,724,248,289,5,3,0,1322,676,656,50.8,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"957",2025,"Valencia","La Liga","team",32,36,80,1,0,420,423,68,741,286,390,4,9,3,1452,434,533,44.9,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"958",2025,"Valencia","La Liga","opponent",32,36,84,3,1,450,397,98,668,271,369,6,5,1,1480,533,434,55.1,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"959",2025,"Valladolid","La Liga","team",37,36,90,5,2,431,451,65,632,297,333,3,6,1,1281,509,499,50.5,"https://fbref.com/en/squads/17859612/Valladolid-Stats"
"960",2025,"Valladolid","La Liga","opponent",37,36,84,3,2,470,406,58,709,201,302,5,5,0,1422,499,509,49.5,"https://fbref.com/en/squads/17859612/Valladolid-Stats"
"961",2025,"Venezia","Serie A","team",36,36,73,2,2,484,429,57,494,265,349,4,10,3,1366,468,596,44,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"962",2025,"Venezia","Serie A","opponent",36,36,67,2,1,471,454,58,731,285,394,7,5,1,1501,596,468,56,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"963",2025,"Villarreal","La Liga","team",30,36,96,4,1,425,435,76,653,266,382,6,8,1,1475,476,389,55,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"964",2025,"Villarreal","La Liga","opponent",30,36,96,7,1,468,398,37,735,280,332,7,7,2,1410,389,476,45,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"965",2025,"Werder Bremen","Bundesliga","team",23,34,75,4,3,335,402,72,667,315,321,4,3,3,1453,473,470,50.2,"https://fbref.com/en/squads/62add3bf/Werder-Bremen-Stats"
"966",2025,"Werder Bremen","Bundesliga","opponent",23,34,81,8,5,423,318,72,594,317,305,2,5,1,1573,470,473,49.8,"https://fbref.com/en/squads/62add3bf/Werder-Bremen-Stats"
"967",2025,"West Ham","Premier League","team",27,36,75,3,2,420,381,72,576,315,363,2,3,3,1481,556,534,51,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"968",2025,"West Ham","Premier League","opponent",27,36,52,1,0,393,405,51,768,274,409,3,3,3,1495,534,556,49,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"969",2025,"Wolfsburg","Bundesliga","team",27,34,75,3,0,350,366,49,574,313,300,4,3,1,1344,519,563,48,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"970",2025,"Wolfsburg","Bundesliga","opponent",27,34,67,2,1,379,335,68,646,308,289,2,5,3,1389,563,519,52,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"971",2025,"Wolves","Premier League","team",31,36,75,2,2,465,403,59,530,291,446,0,9,3,1566,422,451,48.3,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"972",2025,"Wolves","Premier League","opponent",31,36,82,3,1,419,450,73,697,296,396,9,0,1,1501,451,422,51.7,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
