"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"554",2023,"Sevilla","La Liga","opponent",35,38,569,353,273,206,90,257,526,48.9,269,358,96,262,271,840,769,13,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
"555",2023,"Southampton","Premier League","team",36,38,714,426,378,279,57,297,612,48.5,315,542,165,377,427,1141,852,11,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
"556",2023,"Southampton","Premier League","opponent",36,38,719,419,312,306,101,318,680,46.8,362,445,114,331,318,1037,718,9,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
"557",2023,"Spezia","Serie A","team",34,38,622,359,290,236,96,254,569,44.6,315,457,161,296,301,923,830,7,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"558",2023,"Spezia","Serie A","opponent",34,38,669,367,314,257,98,303,581,52.2,278,430,117,313,354,1023,749,6,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"559",2023,"Strasbourg","Ligue 1","team",29,38,690,409,316,284,90,344,666,51.7,322,423,98,325,437,1127,688,5,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
"560",2023,"Strasbourg","Ligue 1","opponent",29,38,590,341,259,254,77,277,617,44.9,340,391,104,287,344,934,702,11,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
"561",2023,"Stuttgart","Bundesliga","team",30,34,528,316,255,207,66,268,524,51.1,256,421,113,308,308,836,666,10,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"562",2023,"Stuttgart","Bundesliga","opponent",30,34,655,378,305,274,76,319,656,48.6,337,404,123,281,292,947,653,11,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"563",2023,"Torino","Serie A","team",28,38,473,265,231,187,55,199,367,54.2,168,337,110,227,292,765,627,9,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"564",2023,"Torino","Serie A","opponent",28,38,590,312,309,234,47,276,579,47.7,303,407,122,285,306,896,626,5,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"565",2023,"Tottenham","Premier League","team",29,38,619,353,325,215,79,275,574,47.9,299,428,148,280,340,959,762,20,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"566",2023,"Tottenham","Premier League","opponent",29,38,644,393,290,244,110,288,594,48.5,306,502,150,352,322,966,717,12,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"567",2023,"Toulouse","Ligue 1","team",29,38,716,406,349,264,103,368,842,43.7,474,476,138,338,409,1125,656,15,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"568",2023,"Toulouse","Ligue 1","opponent",29,38,605,342,291,230,84,302,585,51.6,283,490,106,384,399,1004,600,16,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"569",2023,"Troyes","Ligue 1","team",32,38,608,361,333,207,68,272,606,44.9,334,416,144,272,398,1006,779,5,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"570",2023,"Troyes","Ligue 1","opponent",32,38,688,388,260,290,138,347,712,48.7,365,399,97,302,383,1071,498,8,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"571",2023,"Udinese","Serie A","team",30,38,651,365,363,228,60,326,632,51.6,306,437,128,309,314,965,712,8,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"572",2023,"Udinese","Serie A","opponent",30,38,686,389,341,251,94,350,680,51.5,330,438,146,292,301,987,593,11,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"573",2023,"Union Berlin","Bundesliga","team",28,34,494,278,217,216,61,239,525,45.5,286,356,101,255,262,756,704,6,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"574",2023,"Union Berlin","Bundesliga","opponent",28,34,424,254,251,123,50,180,362,49.7,182,359,82,277,234,658,760,11,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"575",2023,"Valencia","La Liga","team",28,38,678,428,340,254,84,311,645,48.2,334,370,75,295,288,966,643,21,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"576",2023,"Valencia","La Liga","opponent",28,38,645,382,354,219,72,307,659,46.6,352,418,133,285,294,939,834,15,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"577",2023,"Valladolid","La Liga","team",36,38,671,396,334,251,86,296,628,47.1,332,432,149,283,345,1016,767,8,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"578",2023,"Valladolid","La Liga","opponent",36,38,634,389,309,232,93,318,627,50.7,309,409,97,312,264,898,662,5,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"579",2023,"Villarreal","La Liga","team",32,38,578,370,276,201,101,270,534,50.6,264,372,125,247,262,840,691,16,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"580",2023,"Villarreal","La Liga","opponent",32,38,688,423,349,240,99,345,780,44.2,435,426,114,312,349,1037,618,16,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"581",2023,"Werder Bremen","Bundesliga","team",25,34,595,349,269,273,53,300,617,48.6,317,371,103,268,321,916,789,7,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"582",2023,"Werder Bremen","Bundesliga","opponent",25,34,474,290,182,224,68,228,461,49.5,233,371,80,291,304,778,568,5,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"583",2023,"West Ham","Premier League","team",25,38,608,336,290,226,92,270,563,48,293,415,139,276,408,1016,810,10,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"584",2023,"West Ham","Premier League","opponent",25,38,623,373,286,249,88,266,516,51.6,250,453,142,311,292,915,816,13,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"585",2023,"Wolfsburg","Bundesliga","team",28,34,543,324,255,206,82,265,521,50.9,256,443,116,327,292,835,701,9,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"586",2023,"Wolfsburg","Bundesliga","opponent",28,34,540,321,249,218,73,268,524,51.1,256,378,97,281,307,847,573,9,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"587",2023,"Wolves","Premier League","team",32,38,660,370,363,222,75,285,616,46.3,331,497,175,322,279,939,817,19,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"588",2023,"Wolves","Premier League","opponent",32,38,628,360,281,224,123,302,687,44,385,424,114,310,317,945,712,13,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"589",2024,"Alavés","La Liga","team",30,38,578,347,284,227,67,290,629,46.1,339,363,117,246,279,857,810,5,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"590",2024,"Alavés","La Liga","opponent",30,38,553,340,279,216,58,254,564,45,310,393,115,278,233,786,802,14,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"591",2024,"Almería","La Liga","team",35,38,633,372,354,222,57,280,582,48.1,302,430,134,296,313,946,856,19,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"592",2024,"Almería","La Liga","opponent",35,38,583,364,249,236,98,314,613,51.2,299,357,103,254,280,863,676,15,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"593",2024,"Arsenal","Premier League","team",25,38,610,348,257,246,107,271,543,49.9,272,412,106,306,292,902,515,18,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"594",2024,"Arsenal","Premier League","opponent",25,38,679,376,396,205,78,304,587,51.8,283,492,220,272,299,978,875,23,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"595",2024,"Aston Villa","Premier League","team",31,38,547,311,269,210,68,260,550,47.3,290,389,113,276,236,783,597,13,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"596",2024,"Aston Villa","Premier League","opponent",31,38,731,435,305,309,117,315,660,47.7,345,413,147,266,304,1035,751,20,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"597",2024,"Atalanta","Serie A","team",29,38,613,369,273,249,91,291,597,48.7,306,483,119,364,340,953,614,7,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"598",2024,"Atalanta","Serie A","opponent",29,38,647,414,330,249,68,270,556,48.6,286,457,125,332,340,987,704,12,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,38,581,362,217,264,100,305,635,48,330,419,106,313,278,859,631,4,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,38,715,428,371,284,60,349,687,50.8,338,411,119,292,370,1085,843,27,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,38,654,399,308,263,83,327,671,48.7,344,460,114,346,256,910,793,8,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,38,530,318,257,182,91,227,524,43.3,297,407,104,303,298,828,735,17,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,34,528,319,234,222,72,237,492,48.2,255,439,133,306,295,823,727,9,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,34,491,293,245,196,50,255,490,52,235,393,120,273,249,740,803,16,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,38,571,363,271,223,77,243,523,46.5,280,363,97,266,257,828,573,17,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,38,643,392,333,227,83,338,722,46.8,384,450,159,291,318,961,770,10,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,34,520,323,227,191,102,245,510,48,265,378,81,297,288,808,473,18,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,34,731,435,396,232,103,374,855,43.7,481,527,188,339,349,1080,734,8,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,38,692,440,305,300,87,358,683,52.4,325,422,101,321,345,1037,801,9,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,38,756,464,337,343,76,329,715,46,386,484,144,340,314,1070,693,13,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,34,603,366,272,253,78,294,574,51.2,280,460,142,318,308,911,768,9,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,34,489,304,234,215,40,209,395,52.9,186,433,147,286,314,803,928,11,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,38,633,385,299,267,67,303,579,52.3,276,426,113,313,258,891,677,17,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,38,633,377,282,259,92,322,615,52.4,293,514,131,383,306,939,554,15,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,38,693,410,301,281,111,325,688,47.2,363,504,153,351,357,1050,817,16,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,38,800,480,389,303,108,414,796,52,382,476,161,315,264,1064,813,14,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,38,677,399,349,250,78,317,697,45.5,380,474,142,332,378,1055,903,18,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,38,540,329,251,183,106,269,512,52.5,243,444,125,319,293,833,916,17,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,34,679,427,295,299,85,306,715,42.8,409,386,100,286,321,1000,644,13,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,34,585,344,280,238,67,320,646,49.5,326,394,116,278,305,890,783,13,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,38,644,366,292,252,100,307,658,46.7,351,437,140,297,288,932,603,21,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,38,664,396,330,253,81,322,619,52,297,454,165,289,355,1019,733,12,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,38,607,342,282,247,78,284,584,48.6,300,477,169,308,280,887,837,22,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,38,625,387,310,222,93,329,629,52.3,300,413,111,302,292,917,691,12,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,38,540,315,272,203,65,264,525,50.3,261,373,113,260,265,805,816,12,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,38,558,327,275,213,70,220,457,48.1,237,355,110,245,251,809,809,8,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,38,627,382,302,243,82,308,662,46.5,354,434,116,318,297,924,832,9,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,38,627,382,309,254,64,291,586,49.7,295,444,125,319,335,962,721,8,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,38,663,376,325,235,103,323,630,51.3,307,448,166,282,298,961,785,24,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,38,735,438,361,259,115,365,763,47.8,398,458,147,311,374,1109,708,21,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,34,581,358,279,242,60,312,633,49.3,321,382,130,252,347,928,667,19,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,34,555,331,232,239,84,286,538,53.2,252,359,110,249,352,907,588,10,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,38,788,464,373,301,114,337,609,55.3,272,456,122,334,323,1111,927,6,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,38,746,446,338,302,106,320,661,48.4,341,452,133,319,301,1047,695,17,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,38,671,398,338,264,69,341,728,46.8,387,443,123,320,298,969,786,13,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,38,606,370,281,253,72,263,493,53.3,230,341,89,252,243,849,795,7,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,34,560,323,303,197,60,285,583,48.9,298,400,137,263,317,877,707,19,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,34,450,270,188,205,57,220,412,53.4,192,395,117,278,221,671,578,6,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,34,548,356,297,201,50,292,557,52.4,265,431,121,310,251,799,628,12,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,34,641,376,313,249,79,312,632,49.4,320,444,126,318,336,977,673,12,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,34,602,359,282,240,80,293,548,53.5,255,424,99,325,302,904,704,12,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,34,624,370,286,257,81,326,607,53.7,281,442,108,334,312,936,692,10,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,38,618,378,311,227,80,300,564,53.2,264,462,154,308,263,881,840,9,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,38,589,334,286,243,60,285,511,55.8,226,396,126,270,261,850,674,9,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,38,743,442,371,261,111,347,701,49.5,354,479,177,302,358,1101,882,12,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,38,587,335,304,216,67,267,517,51.6,250,423,130,293,262,849,873,18,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,38,564,320,242,231,91,275,512,53.7,237,388,81,307,236,800,509,8,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,38,608,382,323,218,67,277,556,49.8,279,440,147,293,272,880,887,14,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,34,546,319,303,175,68,227,463,49,236,436,149,287,272,818,725,7,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,34,477,281,214,186,77,237,458,51.7,221,388,101,287,244,721,718,6,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,38,545,322,244,225,76,253,525,48.2,272,439,143,296,241,786,789,14,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,38,697,407,365,265,67,349,646,54,297,427,120,307,302,999,620,18,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,38,679,384,339,260,80,346,678,51,332,437,117,320,371,1050,744,14,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,38,557,333,222,237,98,232,503,46.1,271,505,124,381,321,878,815,16,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,38,625,352,315,247,63,283,571,49.6,288,462,162,300,332,957,796,11,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,38,493,298,230,198,65,200,393,50.9,193,339,88,251,271,764,677,11,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,38,608,364,269,251,88,291,577,50.4,286,342,103,239,307,915,730,6,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,38,540,348,267,228,45,260,499,52.1,239,382,113,269,261,801,855,17,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,38,544,340,264,222,58,274,521,52.6,247,378,124,254,257,801,661,21,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,38,673,423,315,235,123,297,650,45.7,353,374,104,270,301,974,630,10,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,34,582,337,291,247,44,287,534,53.7,247,465,168,297,333,915,860,15,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,34,581,358,246,233,102,261,498,52.4,237,404,105,299,286,867,552,6,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"663",2024,"Granada","La Liga","team",40,38,637,374,336,237,64,289,623,46.4,334,404,110,294,280,917,779,26,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"664",2024,"Granada","La Liga","opponent",40,38,601,344,270,262,69,296,599,49.4,303,390,106,284,290,891,729,11,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"665",2024,"Heidenheim","Bundesliga","team",22,34,601,352,311,225,65,275,591,46.5,316,463,129,334,302,903,783,5,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"666",2024,"Heidenheim","Bundesliga","opponent",22,34,545,345,252,224,69,266,489,54.4,223,473,109,364,303,848,708,11,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"667",2024,"Hellas Verona","Serie A","team",36,38,621,387,302,245,74,293,578,50.7,285,414,133,281,302,923,784,15,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"668",2024,"Hellas Verona","Serie A","opponent",36,38,545,307,248,242,55,261,513,50.9,252,350,89,261,215,760,656,15,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"669",2024,"Hoffenheim","Bundesliga","team",30,34,517,304,286,185,46,259,541,47.9,282,413,143,270,357,874,790,12,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"670",2024,"Hoffenheim","Bundesliga","opponent",30,34,508,299,252,188,68,267,487,54.8,220,420,120,300,279,787,714,17,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"671",2024,"Inter","Serie A","team",27,38,540,321,252,219,69,234,474,49.4,240,365,116,249,280,820,576,7,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"672",2024,"Inter","Serie A","opponent",27,38,420,231,206,161,53,190,385,49.4,195,435,141,294,291,711,803,11,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"673",2024,"Juventus","Serie A","team",31,38,577,369,270,233,74,264,445,59.3,181,375,124,251,253,830,725,4,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"674",2024,"Juventus","Serie A","opponent",31,38,576,319,271,227,78,269,528,50.9,259,408,150,258,273,849,741,12,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"675",2024,"Köln","Bundesliga","team",26,34,617,375,330,234,53,342,659,51.9,317,506,154,352,305,922,766,9,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"676",2024,"Köln","Bundesliga","opponent",26,34,528,322,205,255,68,236,482,49,246,464,122,342,268,796,784,6,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"677",2024,"Las Palmas","La Liga","team",29,38,662,397,328,263,71,305,633,48.2,328,416,98,318,281,943,761,14,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"678",2024,"Las Palmas","La Liga","opponent",29,38,673,415,301,301,71,308,624,49.4,316,426,99,327,335,1008,656,7,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"679",2024,"Lazio","Serie A","team",22,38,581,348,259,254,68,283,618,45.8,335,430,122,308,295,876,640,7,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"680",2024,"Lazio","Serie A","opponent",22,38,512,303,239,211,62,269,541,49.7,272,441,122,319,318,830,702,16,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"681",2024,"Le Havre","Ligue 1","team",27,34,560,332,293,207,60,283,572,49.5,289,362,124,238,363,923,664,10,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"682",2024,"Le Havre","Ligue 1","opponent",27,34,570,335,258,250,62,286,546,52.4,260,392,105,287,286,856,579,13,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"683",2024,"Lecce","Serie A","team",26,38,605,374,285,252,68,289,566,51.1,277,429,117,312,308,913,751,8,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"684",2024,"Lecce","Serie A","opponent",26,38,636,381,286,270,80,279,578,48.3,299,369,137,232,274,910,667,14,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"685",2024,"Lens","Ligue 1","team",27,34,554,339,213,266,75,291,569,51.1,278,392,112,280,298,852,549,16,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"686",2024,"Lens","Ligue 1","opponent",27,34,537,329,250,219,68,220,446,49.3,226,423,125,298,345,882,720,18,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"687",2024,"Leverkusen","Bundesliga","team",24,34,458,277,183,187,88,197,403,48.9,206,330,72,258,224,682,460,9,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"688",2024,"Leverkusen","Bundesliga","opponent",24,34,661,376,365,226,70,328,676,48.5,348,472,160,312,363,1024,751,17,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"689",2024,"Lille","Ligue 1","team",28,34,594,370,267,242,85,278,580,47.9,302,319,80,239,292,886,574,10,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"690",2024,"Lille","Ligue 1","opponent",28,34,603,367,313,217,73,293,629,46.6,336,387,124,263,340,943,558,11,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"691",2024,"Liverpool","Premier League","team",30,38,677,418,274,290,113,341,768,44.4,427,475,108,367,292,969,583,19,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"692",2024,"Liverpool","Premier League","opponent",30,38,738,438,413,269,56,331,662,50,331,553,224,329,378,1116,1060,18,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"693",2024,"Lorient","Ligue 1","team",38,34,538,326,284,195,59,252,531,47.5,279,391,129,262,337,875,805,14,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
"694",2024,"Lorient","Ligue 1","opponent",38,34,631,389,284,244,103,316,657,48.1,341,351,93,258,293,924,584,15,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
