"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
"560",2023,"Strasbourg","Ligue 1","opponent",29,38,20557,18599,1873,537,52,170,632,797,174,67,75,1,16499,85,358,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
"561",2023,"Stuttgart","Bundesliga","team",30,34,16987,15298,1633,450,37,188,597,711,156,57,83,0,13460,56,310,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"562",2023,"Stuttgart","Bundesliga","opponent",30,34,16923,15251,1619,373,26,86,575,732,163,79,56,1,13193,53,348,"https://fbref.com/en/squads/598bc722/2022-2023/Stuttgart-Stats"
"563",2023,"Torino","Serie A","team",28,38,19336,17523,1733,445,36,117,610,742,172,99,42,1,15376,80,336,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"564",2023,"Torino","Serie A","opponent",28,38,17004,15114,1848,558,19,87,615,760,149,57,59,0,12945,42,285,"https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats"
"565",2023,"Tottenham","Premier League","team",29,38,19672,17950,1655,404,74,165,719,664,203,113,51,0,15972,67,414,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"566",2023,"Tottenham","Premier League","opponent",29,38,19765,18051,1667,467,58,123,665,648,196,87,56,14,16079,47,327,"https://fbref.com/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats"
"567",2023,"Toulouse","Ligue 1","team",29,38,19236,17352,1810,453,38,201,660,739,201,71,113,0,15392,74,422,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"568",2023,"Toulouse","Ligue 1","opponent",29,38,18410,16526,1842,516,48,92,647,750,191,100,67,0,14701,42,369,"https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats"
"569",2023,"Troyes","Ligue 1","team",32,38,16193,14416,1720,477,35,128,517,650,148,79,35,0,12751,57,327,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"570",2023,"Troyes","Ligue 1","opponent",32,38,22021,20355,1601,428,49,135,816,630,239,98,92,0,18477,65,312,"https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats"
"571",2023,"Udinese","Serie A","team",30,38,16790,14908,1831,536,37,213,564,707,186,76,52,0,13391,51,329,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"572",2023,"Udinese","Serie A","opponent",30,38,18518,16626,1831,497,43,146,703,751,209,73,100,0,14910,61,370,"https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats"
"573",2023,"Union Berlin","Bundesliga","team",28,34,14418,12762,1594,378,26,46,708,763,165,78,60,0,10312,62,329,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"574",2023,"Union Berlin","Bundesliga","opponent",28,34,18818,17083,1702,484,40,108,594,703,158,69,71,0,14887,33,291,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"575",2023,"Valencia","La Liga","team",28,38,17492,15405,2007,570,39,164,924,852,226,67,88,0,13592,80,345,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"576",2023,"Valencia","La Liga","opponent",28,38,16357,14310,1973,559,51,167,594,837,175,77,73,0,12580,74,347,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"577",2023,"Valladolid","La Liga","team",36,38,16425,14336,1991,576,33,225,683,786,170,49,91,3,12627,98,365,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"578",2023,"Valladolid","La Liga","opponent",36,38,17448,15392,2003,523,55,141,734,875,211,88,68,2,13635,53,349,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"579",2023,"Villarreal","La Liga","team",32,38,19862,17980,1795,574,86,186,520,642,210,96,39,4,16634,87,347,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"580",2023,"Villarreal","La Liga","opponent",32,38,15331,13541,1682,508,50,138,708,596,182,67,69,0,12047,108,304,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"581",2023,"Werder Bremen","Bundesliga","team",25,34,16554,14903,1586,449,39,164,514,639,109,27,53,1,12443,65,324,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"582",2023,"Werder Bremen","Bundesliga","opponent",25,34,17033,15214,1726,469,52,64,629,770,190,93,72,2,12977,93,316,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"583",2023,"West Ham","Premier League","team",25,38,16357,14625,1670,347,41,162,768,722,206,129,57,1,12369,62,390,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"584",2023,"West Ham","Premier League","opponent",25,38,22778,21093,1640,406,75,126,730,691,195,84,79,2,18872,45,320,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"585",2023,"Wolfsburg","Bundesliga","team",28,34,16129,14311,1768,544,38,133,568,696,153,107,38,0,12571,50,315,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"586",2023,"Wolfsburg","Bundesliga","opponent",28,34,15835,14014,1727,413,63,137,616,741,205,69,81,7,12117,94,365,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"587",2023,"Wolves","Premier League","team",32,38,18294,16575,1657,430,49,149,661,663,185,61,86,2,14554,62,355,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"588",2023,"Wolves","Premier League","opponent",32,38,18284,16482,1765,493,61,140,735,755,203,104,64,4,14585,37,364,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"589",2024,"Alavés","La Liga","team",30,38,14116,12133,1914,506,29,124,830,802,187,45,74,4,10091,69,372,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"590",2024,"Alavés","La Liga","opponent",30,38,20256,18248,1948,519,55,144,686,850,167,64,74,1,16352,60,310,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"591",2024,"Almería","La Liga","team",35,38,16540,14559,1906,555,35,112,659,741,167,64,63,0,12774,75,320,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"592",2024,"Almería","La Liga","opponent",35,38,19368,17353,1942,519,54,171,828,820,220,74,101,3,15460,73,352,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"593",2024,"Arsenal","Premier League","team",25,38,22558,20941,1530,443,104,65,670,560,265,217,1,0,19094,87,319,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"594",2024,"Arsenal","Premier League","opponent",25,38,16241,14590,1591,459,39,72,476,562,113,74,31,1,12735,60,337,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"595",2024,"Aston Villa","Premier League","team",31,38,19363,17499,1817,628,80,95,651,613,231,149,15,2,16133,47,343,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"596",2024,"Aston Villa","Premier League","opponent",31,38,17430,15821,1442,431,124,83,542,508,161,84,52,5,14216,167,313,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"597",2024,"Atalanta","Serie A","team",29,38,19961,18129,1769,439,42,124,710,772,210,103,67,1,16051,63,382,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"598",2024,"Atalanta","Serie A","opponent",29,38,19211,17199,1954,519,52,85,571,862,147,71,56,0,15204,58,412,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,38,18724,16746,1900,528,70,111,845,817,208,79,89,0,14509,78,364,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,38,19081,17121,1869,561,40,189,626,744,161,71,54,0,14887,91,352,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,38,20709,18869,1717,489,76,179,621,675,174,59,74,0,17064,123,343,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,38,19995,18152,1806,545,29,110,764,662,194,63,75,0,16440,37,419,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,34,14262,12585,1596,393,34,76,631,681,165,65,80,0,10545,81,314,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,34,18656,16854,1744,514,43,156,658,678,179,95,53,4,14958,58,331,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,38,24761,22805,1857,574,98,200,651,709,238,95,82,2,21506,99,335,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,38,13768,12007,1644,489,47,120,574,562,148,66,61,2,10455,117,302,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,34,22946,21398,1488,347,83,119,655,620,228,78,102,2,19987,60,363,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,34,14634,13184,1400,346,45,86,463,527,96,38,40,1,11673,50,325,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,38,18979,16983,1923,603,43,138,636,741,217,83,86,2,15310,73,381,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,38,18933,17017,1810,468,56,106,712,787,192,84,81,2,15171,106,388,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,34,14203,12336,1784,454,42,50,649,813,154,58,77,1,9786,83,325,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,34,16555,14631,1865,506,51,101,668,755,198,87,85,2,12224,59,367,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,38,22504,20652,1797,523,32,137,510,755,165,100,51,1,19125,55,414,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,38,16289,14526,1714,482,37,83,641,695,165,60,81,3,12943,49,355,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,38,15920,14065,1799,419,48,91,709,774,235,192,9,4,11899,56,361,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,38,20032,18073,1909,544,65,71,649,743,214,89,55,5,15916,50,400,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,38,16818,14996,1752,464,70,113,706,683,184,79,51,10,12551,70,357,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,38,20488,18673,1759,439,47,90,764,731,218,106,72,4,16393,56,383,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,34,17733,16093,1606,490,25,166,792,696,154,79,67,0,14111,34,336,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,34,15176,13505,1607,432,44,84,534,664,143,65,56,0,11747,64,337,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,38,25029,23334,1611,511,62,76,671,541,206,86,73,5,21810,84,327,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,38,16750,15107,1572,466,50,72,526,560,167,98,38,9,13433,71,331,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,38,17959,16189,1694,445,49,77,550,670,180,67,58,9,13937,76,344,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,38,20216,18373,1748,470,76,98,700,696,242,139,57,5,16155,95,344,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,38,14709,12744,1901,505,34,134,852,804,175,46,111,2,10731,64,308,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,38,20551,18579,1881,501,62,154,761,744,217,80,88,1,16632,91,334,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,38,17776,15843,1870,526,63,112,661,759,181,65,76,1,13890,63,380,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,38,21005,19016,1936,499,33,162,746,865,189,52,89,1,16975,53,395,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,38,23364,21587,1692,496,116,101,558,611,202,78,55,4,20039,85,348,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,38,16487,14718,1699,495,56,107,683,645,190,97,46,8,13051,70,345,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,34,16784,15174,1559,458,51,78,551,581,150,73,52,2,13390,51,277,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,34,17611,16060,1510,420,53,92,642,638,173,61,60,1,14270,41,295,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,38,16754,14948,1734,484,52,97,583,721,178,81,57,6,12915,72,366,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,38,23229,21322,1833,514,65,132,769,781,197,103,60,4,19197,74,405,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,38,14990,12985,1915,560,24,130,791,751,170,63,80,0,10763,90,304,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,38,19905,17878,1962,628,45,130,758,792,174,63,65,1,15783,65,372,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,34,15336,13685,1594,408,19,103,514,641,115,42,62,1,11807,57,311,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,34,18463,16773,1631,453,76,70,622,709,182,73,79,0,14988,59,299,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,34,20445,18810,1591,467,52,151,522,602,176,79,77,2,17191,44,344,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,34,14962,13401,1471,330,54,83,602,623,172,74,66,0,11645,90,350,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,34,18809,17091,1667,407,54,57,557,739,161,61,85,0,15017,51,368,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,34,17532,15912,1535,378,48,85,619,679,155,47,74,3,13799,85,373,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,38,15348,13346,1920,550,36,53,672,795,176,52,92,0,11571,82,331,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,38,19821,17760,2012,581,36,166,814,879,234,97,87,0,15981,49,376,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,38,15514,13704,1721,409,45,78,752,768,181,140,26,3,11349,89,347,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,38,22807,20775,1970,524,53,140,716,815,241,98,70,4,18660,62,355,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,38,19975,18072,1846,542,50,146,748,813,199,45,104,1,16180,57,360,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,38,14943,13158,1696,490,27,90,457,701,116,36,65,0,11354,89,340,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,34,16023,14477,1494,406,34,68,593,582,128,76,39,0,12337,52,327,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,34,18560,17024,1492,399,49,69,601,611,190,82,78,1,15011,44,316,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,38,17545,15536,1961,525,50,55,524,800,213,69,63,3,13740,48,352,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,38,17938,16076,1791,408,43,108,676,794,180,73,74,1,13984,71,340,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,38,20237,18414,1772,464,58,118,736,696,212,70,98,1,16311,51,421,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,38,19973,18262,1612,398,73,109,597,651,188,76,71,4,16233,99,363,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,38,15765,13987,1731,487,21,72,610,695,142,50,73,3,12053,47,309,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,38,20157,18253,1836,470,38,122,774,812,203,69,79,0,16363,68,354,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,38,15193,13180,1935,575,20,224,701,803,143,76,37,1,10713,78,313,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,38,18849,16675,2033,695,78,136,640,805,173,60,66,1,14502,141,292,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,38,21914,20127,1692,514,56,172,698,624,159,61,67,1,18793,95,314,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,38,16590,14841,1700,477,38,124,711,641,161,75,60,1,13335,49,314,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,34,16946,15325,1568,414,45,67,574,615,174,62,87,1,13544,53,330,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,34,19590,17982,1562,355,65,81,710,668,208,87,79,0,16078,46,352,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"663",2024,"Granada","La Liga","team",40,38,15976,13933,1968,615,46,96,664,795,149,56,51,1,12127,75,345,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"664",2024,"Granada","La Liga","opponent",40,38,19420,17386,1926,554,61,162,718,824,201,78,77,1,15485,108,365,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"665",2024,"Heidenheim","Bundesliga","team",22,34,14339,12534,1767,381,22,112,663,798,183,90,75,0,10264,38,427,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"666",2024,"Heidenheim","Bundesliga","opponent",22,34,19659,17901,1702,450,67,83,637,739,170,76,81,3,15688,56,384,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"667",2024,"Hellas Verona","Serie A","team",36,38,14710,12799,1850,538,24,153,724,761,143,37,86,0,10639,61,318,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"668",2024,"Hellas Verona","Serie A","opponent",36,38,18516,16354,2078,576,41,119,617,895,215,82,94,0,14365,84,320,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"669",2024,"Hoffenheim","Bundesliga","team",30,34,17038,15411,1575,414,62,74,603,617,149,59,56,2,13457,52,328,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"670",2024,"Hoffenheim","Bundesliga","opponent",30,34,17443,15782,1609,363,50,99,697,699,193,61,78,0,13823,52,310,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"671",2024,"Inter","Serie A","team",27,38,22447,20739,1631,439,61,165,804,655,228,96,94,0,19136,77,351,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"672",2024,"Inter","Serie A","opponent",27,38,16837,15132,1664,466,17,134,608,586,144,57,66,0,13716,41,310,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"673",2024,"Juventus","Serie A","team",31,38,18079,16332,1675,397,35,156,708,695,193,53,106,0,14757,72,320,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"674",2024,"Juventus","Serie A","opponent",31,38,19506,17692,1789,522,21,120,756,687,173,82,60,1,16182,25,300,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"675",2024,"Köln","Bundesliga","team",26,34,15411,13628,1730,396,19,69,779,792,188,81,77,0,11704,53,427,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"676",2024,"Köln","Bundesliga","opponent",26,34,18354,16589,1725,447,41,101,629,742,203,85,87,3,14756,40,392,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"677",2024,"Las Palmas","La Liga","team",29,38,22882,20865,1924,655,66,83,580,761,159,58,55,1,19105,93,392,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"678",2024,"Las Palmas","La Liga","opponent",29,38,15778,13845,1769,473,103,121,694,752,211,89,88,2,11893,164,371,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"679",2024,"Lazio","Serie A","team",22,38,21071,19202,1797,474,53,85,624,748,197,68,93,0,17462,72,367,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"680",2024,"Lazio","Serie A","opponent",22,38,18552,16735,1778,519,19,150,614,719,174,54,76,1,15117,39,349,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"681",2024,"Le Havre","Ligue 1","team",27,34,15121,13517,1552,441,28,54,544,655,128,54,55,0,11739,52,321,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"682",2024,"Le Havre","Ligue 1","opponent",27,34,19043,17347,1625,465,48,87,607,695,156,52,69,0,15710,71,279,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"683",2024,"Lecce","Serie A","team",26,38,15397,13439,1902,527,27,96,650,771,172,73,57,0,11742,56,282,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"684",2024,"Lecce","Serie A","opponent",26,38,19242,17302,1903,529,50,107,680,818,189,88,66,0,15354,37,372,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"685",2024,"Lens","Ligue 1","team",27,34,18083,16450,1558,453,49,63,736,638,175,68,87,0,14709,75,344,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"686",2024,"Lens","Ligue 1","opponent",27,34,16265,14626,1600,497,38,56,488,622,128,52,54,0,12996,39,303,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"687",2024,"Leverkusen","Bundesliga","team",24,34,24301,22816,1412,357,84,109,586,578,236,113,42,2,21192,73,356,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"688",2024,"Leverkusen","Bundesliga","opponent",24,34,14960,13528,1394,371,35,58,405,504,112,63,43,0,11820,38,280,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
"689",2024,"Lille","Ligue 1","team",28,34,19319,17662,1611,578,34,114,533,598,177,71,50,0,16278,46,285,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"690",2024,"Lille","Ligue 1","opponent",28,34,14728,13163,1473,399,50,102,506,610,142,72,41,0,11698,92,270,"https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats"
"691",2024,"Liverpool","Premier League","team",30,38,24379,22490,1789,440,102,145,817,755,287,86,171,2,20376,100,371,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"692",2024,"Liverpool","Premier League","opponent",30,38,15575,13687,1813,538,51,80,477,635,150,71,50,4,11775,75,389,"https://fbref.com/en/squads/822bd0ba/2023-2024/Liverpool-Stats"
"693",2024,"Lorient","Ligue 1","team",38,34,16298,14696,1546,459,25,80,565,555,135,57,51,0,13284,56,292,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
"694",2024,"Lorient","Ligue 1","opponent",38,34,19173,17646,1489,431,24,90,733,590,191,79,75,1,15949,38,314,"https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats"
"695",2024,"Luton Town","Premier League","team",28,38,15099,13156,1876,498,22,111,841,703,203,93,101,5,11048,67,413,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
"696",2024,"Luton Town","Premier League","opponent",28,38,20927,19023,1855,478,96,85,698,796,226,84,82,10,16911,49,360,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
"697",2024,"Lyon","Ligue 1","team",35,34,17984,16440,1492,413,56,101,560,576,166,72,46,0,14823,52,330,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"698",2024,"Lyon","Ligue 1","opponent",35,34,16844,15324,1469,449,56,95,594,546,150,62,69,0,13756,51,255,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"699",2024,"Mainz 05","Bundesliga","team",30,34,15120,13376,1685,446,29,74,633,770,180,69,85,1,10974,59,346,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
"700",2024,"Mainz 05","Bundesliga","opponent",30,34,17869,16094,1732,511,39,72,546,749,142,42,62,0,13806,43,359,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
