"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
"740",2024,"Real Sociedad","La Liga","opponent",31,38,11674,15616,74.8,211049,80731,5319,6162,86.3,4658,5623,82.8,1358,2891,47,24,24.6,26.7,-0.6,263,787,207,60,941,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"741",2024,"Reims","Ligue 1","team",29,34,12995,16365,79.4,243795,83980,4942,5830,84.8,6140,7027,87.4,1553,2684,57.9,28,33.3,34.9,-5.3,318,1098,241,76,1425,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"742",2024,"Reims","Ligue 1","opponent",29,34,12888,16208,79.5,239467,87909,5112,5997,85.2,5826,6753,86.3,1530,2604,58.8,30,32,34.5,-2,317,1079,273,86,1410,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"743",2024,"Rennes","Ligue 1","team",29,34,14481,17580,82.4,266518,91799,5645,6490,87,6806,7723,88.1,1575,2513,62.7,29,31.8,34.5,-2.8,351,1257,311,61,1639,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"744",2024,"Rennes","Ligue 1","opponent",29,34,13026,16224,80.3,232921,80668,5614,6457,86.9,5648,6499,86.9,1330,2430,54.7,22,29.1,30.2,-7.1,277,1030,259,70,1246,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"745",2024,"Roma","Serie A","team",30,38,17066,20523,83.2,298380,99682,7660,8446,90.7,7615,8620,88.3,1474,2569,57.4,44,34.4,31.5,9.6,363,1217,315,87,1469,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"746",2024,"Roma","Serie A","opponent",30,38,13816,16943,81.5,248431,86273,6033,6755,89.3,5925,6783,87.4,1498,2570,58.3,36,32.1,27.6,3.9,389,1114,283,90,1303,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"747",2024,"Salernitana","Serie A","team",39,38,12124,15920,76.2,210672,79322,5624,6417,87.6,4851,5890,82.4,1233,2585,47.7,25,22.4,18.6,2.6,310,885,207,74,1119,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"748",2024,"Salernitana","Serie A","opponent",39,38,16368,20097,81.4,288407,99053,7429,8287,89.6,6942,7999,86.8,1630,2820,57.8,54,52,44.2,2,471,1298,376,104,1658,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"749",2024,"Sassuolo","Serie A","team",30,38,11978,15683,76.4,221423,83557,4986,5788,86.1,5295,6301,84,1385,2776,49.9,28,25.9,25,2.1,340,995,248,60,1301,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"750",2024,"Sassuolo","Serie A","opponent",30,38,16777,20461,82,296613,104089,7534,8338,90.4,7216,8167,88.4,1635,2904,56.3,53,44,36.4,9,427,1144,341,95,1572,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"751",2024,"Sevilla","La Liga","team",35,38,14628,18599,78.6,267530,97170,6501,7367,88.2,6128,7177,85.4,1667,3111,53.6,30,31.7,32.7,-1.7,363,1207,286,134,1416,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"752",2024,"Sevilla","La Liga","opponent",35,38,14795,18653,79.3,260954,97812,6814,7694,88.6,6091,7147,85.2,1505,2803,53.7,40,42,36.5,-2,382,1173,293,97,1483,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"753",2024,"Sheffield Utd","Premier League","team",35,38,9531,13509,70.6,169894,71337,4492,5357,83.9,3739,4696,79.6,1042,2626,39.7,18,25.8,21,-7.8,257,701,198,48,884,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"754",2024,"Sheffield Utd","Premier League","opponent",35,38,20553,24579,83.6,346464,115444,9841,10890,90.4,8501,9679,87.8,1669,2794,59.7,75,57,52.6,18,532,1608,442,91,1975,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"755",2024,"Strasbourg","Ligue 1","team",30,34,12021,15031,80,225581,77797,4556,5286,86.2,5863,6761,86.7,1315,2383,55.2,24,31.7,28.7,-7.7,280,903,218,67,1152,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"756",2024,"Strasbourg","Ligue 1","opponent",30,34,15611,18849,82.8,279831,95574,6387,7264,87.9,7210,8105,89,1511,2481,60.9,32,33.3,31.7,-1.3,303,1108,272,73,1536,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"757",2024,"Stuttgart","Bundesliga","team",27,34,19201,22456,85.5,312129,108823,9516,10371,91.8,7721,8581,90,1352,2320,58.3,60,53.3,58.8,6.7,413,1338,356,80,1618,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"758",2024,"Stuttgart","Bundesliga","opponent",27,34,11590,14991,77.3,204191,78108,5149,5942,86.7,4998,5895,84.8,1109,2244,49.4,24,26.7,28.1,-2.7,278,794,205,51,1013,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"759",2024,"Torino","Serie A","team",30,38,14578,18229,80,257125,90455,6446,7271,88.7,6372,7364,86.5,1345,2609,51.6,29,30.1,29.2,-1.1,338,1028,277,101,1333,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"760",2024,"Torino","Serie A","opponent",30,38,13419,17138,78.3,230588,87306,6372,7201,88.5,5427,6480,83.8,1260,2586,48.7,24,27,24.5,-3,332,918,237,72,1051,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"761",2024,"Tottenham","Premier League","team",29,38,20649,24197,85.3,326221,111380,10630,11617,91.5,8361,9345,89.5,1089,1905,57.2,58,57.4,52.1,0.6,460,1588,454,65,2107,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,38,11600,15111,76.8,215542,84846,5145,5896,87.3,4665,5511,84.6,1510,2763,54.7,39,42.1,33.6,-3.1,354,895,294,61,1103,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,34,13014,16304,79.8,231736,82869,5571,6480,86,5860,6824,85.9,1239,2195,56.4,30,26.4,30.8,3.6,301,1057,259,60,1405,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,34,14170,17445,81.2,251494,86630,5878,6739,87.2,6548,7468,87.7,1302,2395,54.4,24,33.4,32.1,-9.4,333,1087,264,56,1343,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,38,9976,13300,75,185378,75887,4317,5066,85.2,4174,5111,81.7,1234,2396,51.5,23,28,23.8,-5,329,874,186,76,1022,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,38,16929,20763,81.5,301722,102423,7300,8169,89.4,7576,8695,87.1,1679,2873,58.4,35,33.2,33.2,1.8,359,1395,332,100,1734,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,34,11004,14784,74.4,204399,86273,4534,5371,84.4,4773,5802,82.3,1356,2658,51,23,25,28.4,-2,300,859,233,80,1146,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,34,16055,19979,80.4,287800,100885,7001,8000,87.5,7180,8281,86.7,1586,2741,57.9,37,33.6,39.8,3.4,344,1188,310,93,1565,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,38,12233,16255,75.3,217671,80185,5491,6436,85.3,5177,6140,84.3,1226,2710,45.2,24,27,24.2,-3,267,886,218,72,1162,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,38,16672,20730,80.4,302306,108756,7313,8278,88.3,7237,8324,86.9,1754,3119,56.2,31,32.8,34.4,-1.8,299,1382,318,93,1587,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,38,15349,18637,82.4,278006,102363,6662,7409,89.9,6931,7828,88.5,1525,2599,58.7,47,40.5,40.4,6.5,365,1160,339,88,1558,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,38,15642,19145,81.7,275471,95593,7263,8043,90.3,6475,7386,87.7,1534,2794,54.9,48,40.6,44.6,7.4,408,1214,392,125,1655,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,34,12821,16418,78.1,237961,91530,5250,6169,85.1,5760,6739,85.5,1549,2676,57.9,33,35.6,38.2,-2.6,321,882,276,83,1172,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,34,15028,18711,80.3,259331,96219,6989,7921,88.2,6158,7123,86.5,1425,2633,54.1,39,41,46.5,-2,410,1129,328,75,1428,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,38,12568,16373,76.8,219336,85575,6043,6856,88.1,4817,5751,83.8,1330,2718,48.9,40,34.8,30.8,5.2,305,979,225,71,1207,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,38,19795,23658,83.7,322910,108256,9922,10963,90.5,7956,9023,88.2,1393,2508,55.5,51,51.1,51,-0.1,512,1552,477,88,2015,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,34,13092,16624,78.8,232194,87396,5883,6706,87.7,5603,6605,84.8,1288,2422,53.2,27,28.5,38.6,-1.5,310,954,263,67,1235,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,34,14716,18266,80.6,263153,94975,6337,7233,87.6,6492,7426,87.4,1507,2583,58.3,43,34.3,41.2,8.7,324,1041,285,86,1346,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,38,15484,19175,80.8,255933,84649,7694,8577,89.7,6100,7016,86.9,1218,2527,48.2,36,31.8,27.6,4.2,316,910,239,61,1180,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,38,16495,20265,81.4,276045,96642,7880,8824,89.3,6851,7876,87,1291,2449,52.7,43,48,47.4,-5,421,1382,390,80,1742,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,36,9976,13965,71.4,189424,80367,4294,5192,82.7,4230,5270,80.3,1243,2696,46.1,20,24,24.4,-4,264,920,217,97,1110,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,36,13616,17292,78.7,248233,90419,5897,6688,88.2,5954,7006,85,1471,2749,53.5,27,30.3,29.8,-3.3,285,988,222,82,1259,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,34,11083,14056,78.8,195294,73441,4971,5623,88.4,4828,5657,85.3,1022,2043,50,17,23.5,22.6,-6.5,216,777,200,63,953,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,34,17342,20417,84.9,292011,95855,8061,8940,90.2,7512,8434,89.1,1315,2104,62.5,40,42.1,46.5,-2.1,365,1390,352,77,1775,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,36,16194,19213,84.3,265139,83064,8127,8858,91.7,6786,7618,89.1,989,1929,51.3,52,42.6,42.9,9.4,396,1307,414,68,1738,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,36,11565,14465,80,203489,69749,5308,5953,89.2,4992,5721,87.3,1037,2169,47.8,23,23,23.1,0,249,861,185,59,890,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,37,14478,17475,82.8,248317,86217,6675,7393,90.3,6466,7270,88.9,1059,1990,53.2,45,41.5,36.5,3.5,354,1123,316,56,1326,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,37,13883,16733,83,239671,81034,6596,7192,91.7,5737,6503,88.2,1232,2217,55.6,35,34.7,33.8,0.3,316,1140,273,78,1246,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,37,17033,20488,83.1,297825,95341,7601,8460,89.8,7634,8668,88.1,1482,2468,60,52,45.7,45.6,6.3,416,1346,386,111,1773,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,37,13146,16497,79.7,235561,89490,5699,6452,88.3,5931,6788,87.4,1235,2451,50.4,24,25.9,22.6,-1.9,270,861,189,59,953,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,36,13099,16660,78.6,243268,87033,5301,6115,86.7,6294,7259,86.7,1334,2619,50.9,39,35.1,31.7,3.9,338,1239,263,85,1514,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,36,13792,17559,78.5,250649,89245,5827,6671,87.3,6250,7271,86,1403,2716,51.7,10,21.1,20.3,-11.1,232,874,199,67,1121,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,36,16877,20309,83.1,280814,95409,8271,9158,90.3,6670,7612,87.6,1431,2427,59,45,41.9,40.8,3.1,318,1165,335,95,1463,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,36,15311,18450,83,275205,90741,6660,7380,90.2,6939,7710,90,1446,2606,55.5,16,23,28.3,-7,274,1375,266,81,1467,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,34,11580,14936,77.5,213206,82596,4906,5721,85.8,5181,6025,86,1268,2379,53.3,26,25.1,33.4,0.9,297,904,248,77,1160,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,34,15484,19053,81.3,271448,94423,7005,7819,89.6,6730,7782,86.5,1437,2550,56.4,31,35,41.4,-4,339,1201,324,95,1439,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,34,11001,14160,77.7,201434,77473,4811,5516,87.2,4576,5348,85.6,1300,2499,52,35,32.1,24.3,2.9,296,803,212,68,1084,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,34,15891,19182,82.8,270701,93951,7333,8152,90,7068,7979,88.6,1159,2173,53.3,36,43.9,43.6,-7.9,348,1272,301,79,1522,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,36,20976,24224,86.6,350551,109932,9741,10590,92,9170,10101,90.8,1483,2282,65,70,65.3,62.3,4.7,478,1904,464,75,2109,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,36,8061,11301,71.3,152408,65273,3559,4205,84.6,3140,3889,80.7,1139,2365,48.2,28,30,19.7,-2,208,561,153,54,732,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,34,22755,25733,88.4,376360,117574,11306,12122,93.3,9517,10346,92,1547,2329,66.4,66,59.8,76,6.2,511,2125,464,67,2139,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,34,9140,12083,75.6,169305,67336,3885,4474,86.8,3963,4691,84.5,1034,2216,46.7,25,18.1,20.4,6.9,174,583,156,36,666,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,36,14780,18129,81.5,248147,85609,7089,7882,89.9,5950,6875,86.5,1252,2310,54.2,35,35.8,32.4,-0.8,395,1042,310,71,1396,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,36,13003,16528,78.7,232771,87050,5718,6536,87.5,5720,6655,86,1275,2458,51.9,28,33.5,29.4,-5.5,286,1050,231,67,1338,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,34,10282,14230,72.3,202565,85871,3889,4697,82.8,4762,5853,81.4,1434,2841,50.5,23,30.1,35.5,-7.1,308,865,235,76,1090,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,34,14056,17795,79,246530,93741,6401,7290,87.8,6000,7047,85.1,1331,2488,53.5,52,49.1,49.6,2.9,374,1121,305,62,1448,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,36,14884,18333,81.2,281127,92549,5789,6516,88.8,7166,8135,88.1,1676,2910,57.6,40,32.2,28.5,7.8,358,1286,274,102,1381,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,36,9972,13357,74.7,183626,73342,4107,4851,84.7,4488,5314,84.5,1088,2341,46.5,29,23.5,21.9,5.5,242,623,164,36,852,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,36,12136,15871,76.5,219671,82330,5249,6076,86.4,5316,6282,84.6,1294,2683,48.2,39,41.9,34.2,-2.9,419,1175,314,96,1411,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,36,13267,17075,77.7,226400,90068,6409,7344,87.3,5384,6411,84,1124,2390,47,33,35,34.4,-2,359,958,318,63,1238,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,36,12643,16194,78.1,231997,88236,5542,6393,86.7,5513,6503,84.8,1361,2587,52.6,42,40.4,36.7,1.6,315,1039,304,85,1273,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,36,14345,17837,80.4,243588,85023,6987,7772,89.9,5888,6829,86.2,1191,2445,48.7,40,42,40.5,-2,476,1219,412,86,1493,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,34,12677,16020,79.1,235912,85337,5284,6054,87.3,5573,6465,86.2,1527,2732,55.9,32,29.5,30.4,2.5,302,929,189,65,1095,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,34,14068,17255,81.5,249452,90231,6079,6884,88.3,6299,7130,88.3,1345,2330,57.7,39,38.1,37.1,0.9,309,1096,309,72,1518,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,36,14901,18107,82.3,253242,85792,7235,7998,90.5,6109,6991,87.4,1251,2301,54.4,38,37.8,35.5,0.2,342,1107,314,84,1432,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,36,13579,16845,80.6,241556,83839,5985,6669,89.7,6217,7013,88.6,1164,2364,49.2,37,38,28.4,-1,316,973,237,44,1155,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,36,11548,15088,76.5,209444,84868,5003,5790,86.4,5175,6140,84.3,1163,2395,48.6,28,30.6,27.7,-2.6,285,869,225,86,1097,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,36,15112,18489,81.7,261615,92060,6881,7646,90,6576,7508,87.6,1316,2497,52.7,38,37.7,32.6,0.3,360,1151,297,85,1423,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,36,16805,20090,83.6,294408,98015,7150,7936,90.1,7877,8778,89.7,1383,2372,58.3,38,36.1,34.9,1.9,312,1343,282,50,1564,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,36,14436,17772,81.2,256654,85911,6414,7154,89.7,6355,7148,88.9,1366,2662,51.3,42,31.7,31,10.3,298,1070,238,82,1190,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,37,17686,20877,84.7,305783,96435,7896,8615,91.7,8094,8943,90.5,1354,2491,54.4,46,51.6,41.3,-5.6,452,1464,344,73,1573,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"822",2025,"Chelsea","Premier League","opponent",29,37,12624,15753,80.1,218794,80524,5929,6614,89.6,5348,6116,87.4,1082,2244,48.2,33,34.4,28.6,-1.4,277,891,248,59,1160,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"823",2025,"Como","Serie A","team",38,36,15017,18132,82.8,254233,90309,7140,7846,91,6221,7016,88.7,1233,2257,54.6,38,34.9,29,3.1,381,1082,268,57,1292,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"824",2025,"Como","Serie A","opponent",38,36,11979,15096,79.4,222636,78815,4777,5435,87.9,5589,6401,87.3,1344,2479,54.2,33,27.2,23.6,5.8,252,838,209,60,1058,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"825",2025,"Crystal Palace","Premier League","team",29,36,11425,15125,75.5,205498,76942,4980,5822,85.5,5117,6105,83.8,1089,2427,44.9,34,43.1,34.7,-9.1,361,855,262,67,1113,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"826",2025,"Crystal Palace","Premier League","opponent",29,36,16163,19857,81.4,284309,95697,7055,8026,87.9,7334,8316,88.2,1432,2547,56.2,36,35.2,32.1,0.8,349,1251,282,68,1452,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"827",2025,"Dortmund","Bundesliga","team",28,34,17076,20320,84,295252,98289,7781,8532,91.2,7541,8376,90,1405,2466,57,56,47.7,49.9,8.3,372,1349,328,87,1566,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"828",2025,"Dortmund","Bundesliga","opponent",28,34,10932,14211,76.9,194419,77113,4945,5648,87.6,4590,5484,83.7,1110,2224,49.9,39,30.5,35.6,8.5,275,781,266,75,1057,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"829",2025,"Eint Frankfurt","Bundesliga","team",26,34,13925,17138,81.3,233650,85985,6627,7330,90.4,5810,6682,87,1094,2198,49.8,47,45.2,43.6,1.8,354,1033,308,55,1347,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"830",2025,"Eint Frankfurt","Bundesliga","opponent",26,34,14161,17664,80.2,247795,90436,6684,7473,89.4,5872,6807,86.3,1328,2508,53,28,35.6,40,-7.6,348,1198,291,87,1291,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"831",2025,"Empoli","Serie A","team",34,36,9461,13069,72.4,174638,70054,3793,4590,82.6,4249,5183,82,1098,2451,44.8,19,22,18.4,-3,255,749,199,68,944,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"832",2025,"Empoli","Serie A","opponent",34,36,15362,19018,80.8,278880,96751,6449,7299,88.4,6910,7934,87.1,1638,2878,56.9,45,35.4,32.1,9.6,379,1130,296,98,1339,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"833",2025,"Espanyol","La Liga","team",27,36,9871,13104,75.3,186605,75294,3950,4610,85.7,4496,5308,84.7,1217,2477,49.1,26,22.8,21.8,3.2,238,719,189,74,934,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"834",2025,"Espanyol","La Liga","opponent",27,36,17231,20637,83.5,297735,101478,7975,8748,91.2,7480,8460,88.4,1455,2550,57.1,37,38,39.9,-1,409,1448,367,99,1751,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"835",2025,"Everton","Premier League","team",26,36,10707,14094,76,202309,80210,4736,5477,86.5,4326,5129,84.3,1436,2738,52.4,25,29,25.5,-4,281,947,245,86,984,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"836",2025,"Everton","Premier League","opponent",26,36,16980,20490,82.9,290065,96043,7884,8689,90.7,7461,8433,88.5,1286,2485,51.8,35,33,32.5,2,346,1300,315,73,1539,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"837",2025,"Fiorentina","Serie A","team",34,36,13423,16564,81,247871,87144,5460,6138,89,6205,7094,87.5,1476,2578,57.3,36,31.7,25.9,4.3,312,923,236,71,1183,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"838",2025,"Fiorentina","Serie A","opponent",34,36,13154,16353,80.4,233545,82424,5767,6537,88.2,5825,6702,86.9,1282,2386,53.7,26,27.6,28,-1.6,318,983,247,84,1220,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"839",2025,"Freiburg","Bundesliga","team",26,34,12893,16460,78.3,230160,83766,5552,6387,86.9,5790,6732,86,1209,2417,50,35,30.6,36.3,4.4,285,981,253,74,1131,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"840",2025,"Freiburg","Bundesliga","opponent",26,34,14111,17514,80.6,250870,92325,6283,7140,88,6186,7067,87.5,1336,2445,54.6,39,30.7,36.4,8.3,314,1060,288,82,1182,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"841",2025,"Fulham","Premier League","team",26,36,15472,18876,82,276149,92888,6845,7628,89.7,6934,7863,88.2,1426,2570,55.5,43,36.5,33.7,6.5,382,1296,321,102,1492,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"842",2025,"Fulham","Premier League","opponent",26,36,13931,17114,81.4,236907,82401,6593,7309,90.2,5822,6694,87,1131,2231,50.7,39,31.8,28,7.2,284,1073,257,62,1297,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"843",2025,"Genoa","Serie A","team",36,37,11795,15406,76.6,216708,80445,4722,5518,85.6,5559,6552,84.8,1214,2449,49.6,25,26.1,22.1,-1.1,282,731,200,78,970,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"844",2025,"Genoa","Serie A","opponent",36,37,14756,18349,80.4,265477,90155,6252,7101,88,6815,7793,87.5,1412,2597,54.4,30,33.2,32.4,-3.2,358,1053,302,76,1327,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"845",2025,"Getafe","La Liga","team",30,36,8281,12320,67.2,160586,71209,3547,4380,81,3339,4409,75.7,1185,2802,42.3,18,22,22.4,-4,282,932,215,98,949,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
