"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"574",2023,"Union Berlin","Bundesliga","opponent",28,26.3,56.2,34,374,3060,34,38,26,64,31,7,7,61,3,42.6,37.1,30.5,67.6,525,1334,1.12,0.76,1.88,0.91,1.68,1.25,0.9,2.15,1.09,1.99,"https://fbref.com/en/squads/7a41008f/2022-2023/Union-Berlin-Stats"
"575",2023,"Valencia","La Liga","team",28,24.2,52,38,418,3420,38,40,23,63,35,5,8,93,8,49.3,43,32.5,75.5,786,1472,1.05,0.61,1.66,0.92,1.53,1.3,0.86,2.15,1.13,1.99,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"576",2023,"Valencia","La Liga","opponent",28,27.5,48,38,418,3420,38,43,34,77,41,2,5,127,10,43.5,39.7,32.3,72,480,1225,1.13,0.89,2.03,1.08,1.97,1.14,0.85,1.99,1.04,1.89,"https://fbref.com/en/squads/dcc91a7b/2022-2023/Valencia-Stats"
"577",2023,"Valladolid","La Liga","team",36,27.4,48.7,38,418,3420,38,32,24,56,29,3,4,94,6,38.5,35.4,28.4,63.7,610,1244,0.84,0.63,1.47,0.76,1.39,1.01,0.75,1.76,0.93,1.68,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"578",2023,"Valladolid","La Liga","opponent",36,27.4,51.3,38,418,3420,38,62,46,108,56,6,10,66,2,65.2,57.5,46.7,104.2,723,1486,1.63,1.21,2.84,1.47,2.68,1.71,1.23,2.94,1.51,2.74,"https://fbref.com/en/squads/17859612/2022-2023/Valladolid-Stats"
"579",2023,"Villarreal","La Liga","team",32,28.4,56.9,38,418,3420,38,57,33,90,53,4,7,91,4,61.6,56.1,43.2,99.3,846,1622,1.5,0.87,2.37,1.39,2.26,1.62,1.14,2.76,1.48,2.61,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"580",2023,"Villarreal","La Liga","opponent",32,27.2,43.1,38,418,3420,38,39,29,68,35,4,4,105,5,49.9,46.7,35.7,82.4,640,1242,1.03,0.76,1.79,0.92,1.68,1.31,0.94,2.25,1.23,2.17,"https://fbref.com/en/squads/2a8183b3/2022-2023/Villarreal-Stats"
"581",2023,"Werder Bremen","Bundesliga","team",25,27.4,49.3,34,374,3060,34,50,37,87,45,5,6,76,1,41.1,36.4,29,65.4,412,1140,1.47,1.09,2.56,1.32,2.41,1.21,0.85,2.06,1.07,1.92,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"582",2023,"Werder Bremen","Bundesliga","opponent",25,26.5,50.7,34,374,3060,34,62,50,112,60,2,3,66,0,52.9,50.6,38.4,89,574,1303,1.82,1.47,3.29,1.76,3.24,1.56,1.13,2.69,1.49,2.62,"https://fbref.com/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats"
"583",2023,"West Ham","Premier League","team",25,28.2,42.1,38,418,3420,38,41,25,66,35,6,8,44,0,49.2,43.7,32.7,76.4,615,1274,1.08,0.66,1.74,0.92,1.58,1.29,0.86,2.15,1.15,2.01,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"584",2023,"West Ham","Premier League","opponent",25,26.6,58.2,38,418,3420,38,54,42,96,50,4,6,54,0,53,48.4,39.8,88.2,805,1721,1.42,1.11,2.53,1.32,2.42,1.4,1.05,2.44,1.27,2.32,"https://fbref.com/en/squads/7c21e445/2022-2023/West-Ham-United-Stats"
"585",2023,"Wolfsburg","Bundesliga","team",28,24.8,50.6,34,374,3060,34,55,44,99,51,4,7,63,0,51.3,45.8,39.2,84.9,455,1306,1.62,1.29,2.91,1.5,2.79,1.51,1.15,2.66,1.35,2.5,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"586",2023,"Wolfsburg","Bundesliga","opponent",28,26.5,49.4,34,374,3060,34,45,33,78,41,4,7,78,2,51.3,45.8,36.3,82.2,467,1157,1.32,0.97,2.29,1.21,2.18,1.51,1.07,2.58,1.35,2.42,"https://fbref.com/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats"
"587",2023,"Wolves","Premier League","team",32,26.7,49.9,38,418,3420,38,28,12,40,25,3,3,85,6,36.8,34.5,25.4,60,610,1343,0.74,0.32,1.05,0.66,0.97,0.97,0.67,1.64,0.91,1.58,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"588",2023,"Wolves","Premier League","opponent",32,26.4,49.8,38,418,3420,38,57,44,101,55,2,4,75,0,59.9,56.7,44.2,100.9,703,1596,1.5,1.16,2.66,1.45,2.61,1.58,1.16,2.74,1.49,2.66,"https://fbref.com/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats"
"589",2024,"Alavés","La Liga","team",30,25.6,41.8,38,418,3420,38,33,28,61,30,3,7,84,1,46.2,40.7,32.4,73,550,1260,0.87,0.74,1.61,0.79,1.53,1.22,0.85,2.07,1.07,1.92,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"590",2024,"Alavés","La Liga","opponent",30,27.2,58.2,38,418,3420,38,44,29,73,36,8,8,102,7,44.7,38.5,29.8,68.3,744,1502,1.16,0.76,1.92,0.95,1.71,1.18,0.78,1.96,1.01,1.8,"https://fbref.com/en/squads/8d6fd021/2023-2024/Alaves-Stats"
"591",2024,"Almería","La Liga","team",35,25.6,46.4,38,418,3420,38,42,25,67,40,2,2,93,6,48.7,47.1,34.2,81.4,590,1097,1.11,0.66,1.76,1.05,1.71,1.28,0.9,2.18,1.24,2.14,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"592",2024,"Almería","La Liga","opponent",35,27.1,53.6,38,418,3420,38,75,56,131,69,6,9,72,4,61.6,54.5,45.3,99.8,751,1644,1.97,1.47,3.45,1.82,3.29,1.62,1.19,2.81,1.43,2.63,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"593",2024,"Arsenal","Premier League","team",25,25,58.2,38,418,3420,38,86,62,148,76,10,10,64,2,76.1,68.5,55.3,123.8,821,2106,2.26,1.63,3.89,2,3.63,2,1.46,3.46,1.8,3.26,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"594",2024,"Arsenal","Premier League","opponent",25,26.3,41.8,38,418,3420,38,28,20,48,26,2,3,82,2,27.9,25.7,19.9,45.6,534,938,0.74,0.53,1.26,0.68,1.21,0.73,0.52,1.26,0.68,1.2,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"595",2024,"Aston Villa","Premier League","team",31,26.9,53.1,38,418,3420,38,72,55,127,68,4,4,94,2,63.3,60.3,48.6,108.9,775,1451,1.89,1.45,3.34,1.79,3.24,1.67,1.28,2.95,1.59,2.87,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"596",2024,"Aston Villa","Premier League","opponent",31,26.2,46.9,38,418,3420,38,57,45,102,56,1,2,94,4,59.9,58.2,48.9,107.2,640,1255,1.5,1.18,2.68,1.47,2.66,1.58,1.29,2.87,1.53,2.82,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"597",2024,"Atalanta","Serie A","team",29,26.3,51,38,418,3420,38,72,57,129,67,5,5,76,1,57.8,53.9,43.9,97.8,715,1754,1.89,1.5,3.39,1.76,3.26,1.52,1.16,2.68,1.42,2.57,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"598",2024,"Atalanta","Serie A","opponent",29,26.4,48.9,38,418,3420,38,41,32,73,35,6,9,67,1,41.1,34.1,28.5,62.6,559,1174,1.08,0.84,1.92,0.92,1.76,1.08,0.75,1.83,0.9,1.65,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,27.3,49.8,38,418,3420,38,59,41,100,56,3,5,80,5,52.7,48.7,37,85.8,735,1610,1.55,1.08,2.63,1.47,2.55,1.39,0.97,2.36,1.28,2.26,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,27,50.2,38,418,3420,38,33,27,60,32,1,5,82,3,41.3,37.5,32,69.5,521,1298,0.87,0.71,1.58,0.84,1.55,1.09,0.84,1.93,0.99,1.83,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,29.2,50.8,38,418,3420,38,68,48,116,63,5,6,89,5,62.4,57.9,47.4,105.2,758,1597,1.79,1.26,3.05,1.66,2.92,1.64,1.25,2.89,1.52,2.77,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,26.9,49.2,38,418,3420,38,43,33,76,42,1,2,79,2,39.5,37.9,29.7,67.6,648,1544,1.13,0.87,2,1.11,1.97,1.04,0.78,1.82,1,1.78,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,26,43.9,34,374,3060,34,49,35,84,44,5,7,71,3,46.1,40.7,27.7,68.4,462,1137,1.44,1.03,2.47,1.29,2.32,1.36,0.81,2.17,1.2,2.01,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,26.6,56.1,34,374,3060,34,58,40,98,51,7,10,63,1,57.4,49.7,39,88.6,665,1420,1.71,1.18,2.88,1.5,2.68,1.69,1.15,2.84,1.46,2.61,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,26,64.3,38,418,3420,38,76,55,131,70,6,7,87,2,77.6,72.1,57.4,129.5,964,1925,2,1.45,3.45,1.84,3.29,2.04,1.51,3.55,1.9,3.41,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,26.9,35.7,38,418,3420,38,44,35,79,42,2,2,98,8,41.6,40.1,30.9,71,487,992,1.16,0.92,2.08,1.11,2.03,1.1,0.81,1.91,1.05,1.87,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,27.4,61.3,34,374,3060,34,93,71,164,88,5,5,47,2,85.2,81.3,65.9,147.3,944,1941,2.74,2.09,4.82,2.59,4.68,2.5,1.94,4.44,2.39,4.33,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,26.5,38.7,34,374,3060,34,45,35,80,42,3,4,62,3,32.1,29,22.3,51.3,504,1001,1.32,1.03,2.35,1.24,2.26,0.95,0.65,1.6,0.85,1.51,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,27.8,50.4,38,418,3420,38,46,31,77,44,2,3,87,3,43.9,41.7,32.7,74.4,676,1441,1.21,0.82,2.03,1.16,1.97,1.16,0.86,2.02,1.1,1.96,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,27,49.6,38,418,3420,38,42,23,65,35,7,8,97,5,50.2,44,32.6,76.5,649,1457,1.11,0.61,1.71,0.92,1.53,1.32,0.86,2.18,1.16,2.01,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,29.1,46.6,34,374,3060,34,41,30,71,37,4,4,97,2,44.5,41.4,30.4,71.8,400,1151,1.21,0.88,2.09,1.09,1.97,1.31,0.89,2.2,1.22,2.11,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,26.5,53.4,34,374,3060,34,70,55,125,61,9,11,75,2,63.9,55.4,46.9,102.3,597,1264,2.06,1.62,3.68,1.79,3.41,1.88,1.38,3.26,1.63,3.01,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,25.2,58.1,38,418,3420,38,52,32,84,48,4,5,85,2,47.9,44,32.1,76.1,660,1453,1.37,0.84,2.21,1.26,2.11,1.26,0.84,2.11,1.16,2,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,26.6,41.9,38,418,3420,38,31,18,49,28,3,7,120,2,37.1,31.6,22.1,53.6,590,1228,0.82,0.47,1.29,0.74,1.21,0.98,0.58,1.56,0.83,1.41,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,25.7,44.4,38,418,3420,38,52,39,91,50,2,3,79,3,55.9,53.6,40.5,94,709,1314,1.37,1.03,2.39,1.32,2.34,1.47,1.06,2.54,1.41,2.47,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,26.2,55.6,38,418,3420,38,66,44,110,60,6,7,82,2,58.1,52.5,39.9,92.4,720,1500,1.74,1.16,2.89,1.58,2.74,1.53,1.05,2.58,1.38,2.43,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,26.6,45.2,38,418,3420,38,54,38,92,51,3,3,89,2,58.2,56,42.7,98.8,505,1283,1.42,1,2.42,1.34,2.34,1.53,1.12,2.66,1.47,2.6,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,26.1,54.8,38,418,3420,38,65,50,115,63,2,2,75,4,56,54.4,43.6,98,847,1585,1.71,1.32,3.03,1.66,2.97,1.47,1.15,2.62,1.43,2.58,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,27,53.6,34,374,3060,34,51,33,84,47,4,4,84,5,48.3,45.1,34.4,79.5,590,1402,1.5,0.97,2.47,1.38,2.35,1.42,1.01,2.43,1.33,2.34,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,25.8,46.4,34,374,3060,34,34,24,58,32,2,3,63,6,39.2,36.8,27.2,63.9,578,1329,1,0.71,1.71,0.94,1.65,1.15,0.8,1.95,1.08,1.88,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,25.9,59.8,38,418,3420,38,50,36,86,45,5,6,90,3,56.8,52.2,41.6,93.8,864,1780,1.32,0.95,2.26,1.18,2.13,1.49,1.09,2.59,1.37,2.47,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,26.3,40.2,38,418,3420,38,60,42,102,54,6,6,99,5,55.4,50.7,39.3,90,651,1175,1.58,1.11,2.68,1.42,2.53,1.46,1.03,2.49,1.33,2.37,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,24.5,47.4,38,418,3420,38,40,30,70,37,3,3,77,7,40.6,38.3,29.7,68,727,1181,1.05,0.79,1.84,0.97,1.76,1.07,0.78,1.85,1.01,1.79,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,26.3,52.6,38,418,3420,38,75,54,129,69,6,7,84,3,70.4,64.9,52,116.9,711,1501,1.97,1.42,3.39,1.82,3.24,1.85,1.37,3.22,1.71,3.08,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,26.1,42.1,38,418,3420,38,41,30,71,37,4,6,77,4,42.9,38.4,29.1,67.5,529,1109,1.08,0.79,1.87,0.97,1.76,1.13,0.77,1.9,1.01,1.78,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,26.5,57.9,38,418,3420,38,65,50,115,61,4,5,86,2,54.5,50.7,41.7,92.4,761,1597,1.71,1.32,3.03,1.61,2.92,1.43,1.1,2.53,1.33,2.43,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,26.7,46.1,38,418,3420,38,45,35,80,42,3,5,66,5,50.7,46.9,38.2,85.1,660,1345,1.18,0.92,2.11,1.11,2.03,1.34,1.01,2.34,1.23,2.24,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,27.1,53.9,38,418,3420,38,54,32,86,48,6,8,89,4,54.6,48.4,35.9,84.3,651,1535,1.42,0.84,2.26,1.26,2.11,1.44,0.95,2.38,1.27,2.22,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,24.2,58.6,38,418,3420,38,76,51,127,65,11,12,109,4,74.5,65.1,51.4,116.5,873,1615,2,1.34,3.34,1.71,3.05,1.96,1.35,3.31,1.71,3.06,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,26.3,41.4,38,418,3420,38,60,43,103,57,3,5,100,4,58.1,54.1,42,96.1,727,1368,1.58,1.13,2.71,1.5,2.63,1.53,1.1,2.63,1.42,2.53,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,26.8,48.9,34,374,3060,34,26,18,44,20,6,8,60,7,36,29.8,23.1,52.8,537,1247,0.76,0.53,1.29,0.59,1.12,1.06,0.68,1.74,0.88,1.55,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,25.7,51.1,34,374,3060,34,59,38,97,52,7,9,70,6,63.7,56.9,44.2,101,635,1577,1.74,1.12,2.85,1.53,2.65,1.87,1.3,3.17,1.67,2.97,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,26.7,42.3,38,418,3420,38,56,43,99,52,4,4,73,2,48.6,45.4,38.7,84.1,506,1176,1.47,1.13,2.61,1.37,2.5,1.28,1.02,2.3,1.2,2.21,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,26.3,57.7,38,418,3420,38,56,46,102,53,3,3,78,2,52,49.6,40.3,89.9,679,1713,1.47,1.21,2.68,1.39,2.61,1.37,1.06,2.43,1.31,2.37,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,28.5,43.3,38,418,3420,38,25,17,42,22,3,3,107,7,36,33.6,25.2,58.9,456,1017,0.66,0.45,1.11,0.58,1.03,0.95,0.66,1.61,0.88,1.55,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,27.3,56.7,38,418,3420,38,54,37,91,52,2,2,97,4,52.3,50.7,40.2,90.9,787,1679,1.42,0.97,2.39,1.37,2.34,1.38,1.06,2.43,1.34,2.39,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,27.1,45.7,34,374,3060,34,28,21,49,25,3,3,83,4,32.3,30,22.8,52.8,437,1083,0.82,0.62,1.44,0.74,1.35,0.95,0.67,1.62,0.88,1.55,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,26.7,54.3,34,374,3060,34,84,68,152,83,1,2,59,4,73.1,71.6,58.3,129.8,647,1458,2.47,2,4.47,2.44,4.44,2.15,1.71,3.86,2.1,3.82,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,26.8,57.8,34,374,3060,34,68,49,117,62,6,6,59,4,63.5,58.8,45.6,104.4,770,1452,2,1.44,3.44,1.82,3.26,1.87,1.34,3.21,1.73,3.07,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,26.6,42.2,34,374,3060,34,41,28,69,36,5,6,70,1,52,47.8,35,82.8,608,1283,1.21,0.82,2.03,1.06,1.88,1.53,1.03,2.56,1.41,2.44,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,25.3,52.1,34,374,3060,34,48,36,84,46,2,3,70,5,46.2,44.4,34.1,78.5,574,1305,1.41,1.06,2.47,1.35,2.41,1.36,1,2.36,1.31,2.31,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,26.7,47.9,34,374,3060,34,50,34,84,41,9,11,56,4,52.1,43.3,33.5,76.8,499,1283,1.47,1,2.47,1.21,2.21,1.53,0.99,2.52,1.27,2.26,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,26,44,38,418,3420,38,26,19,45,21,5,5,88,1,36.2,32.4,25.8,58.3,524,1056,0.68,0.5,1.18,0.55,1.05,0.95,0.68,1.63,0.85,1.53,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,26.4,56,38,418,3420,38,53,37,90,47,6,8,71,3,52.9,47.1,38,85.1,678,1573,1.39,0.97,2.37,1.24,2.21,1.39,1,2.39,1.24,2.24,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,27.1,40.8,38,418,3420,38,40,17,57,38,2,3,82,1,54,51.6,38.1,89.8,495,1129,1.05,0.45,1.5,1,1.45,1.42,1,2.43,1.36,2.36,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,26.3,59.2,38,418,3420,38,48,30,78,40,8,8,61,2,55.2,49.1,37.3,86.5,790,1642,1.26,0.79,2.05,1.05,1.84,1.45,0.98,2.43,1.29,2.28,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,27,57.4,38,418,3420,38,60,41,101,56,4,8,80,0,51.7,45.4,35.3,80.7,621,1656,1.58,1.08,2.66,1.47,2.55,1.36,0.93,2.29,1.19,2.12,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,26.4,42.7,38,418,3420,38,46,29,75,38,8,9,80,3,48.2,41.1,30.9,72.1,444,989,1.21,0.76,1.97,1,1.76,1.27,0.81,2.08,1.08,1.9,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,27,46.6,34,374,3060,34,43,32,75,36,7,9,64,4,49.4,42.4,32.4,74.8,468,1208,1.26,0.94,2.21,1.06,2,1.45,0.95,2.41,1.25,2.2,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,26.6,53.4,34,374,3060,34,57,45,102,54,3,5,69,1,50.5,46.5,38.1,84.6,623,1334,1.68,1.32,3,1.59,2.91,1.48,1.12,2.61,1.37,2.49,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,24.3,49.7,38,418,3420,38,44,29,73,36,8,10,68,2,45.8,37.9,30.2,68.1,563,1326,1.16,0.76,1.92,0.95,1.71,1.2,0.79,2,1,1.79,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,26.7,50.3,38,418,3420,38,67,46,113,62,5,8,84,1,57.7,51.7,39.9,91.6,688,1330,1.76,1.21,2.97,1.63,2.84,1.52,1.05,2.57,1.36,2.41,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,28.4,50.6,38,418,3420,38,54,40,94,52,2,2,84,4,50.8,49.2,37.6,86.8,670,1467,1.42,1.05,2.47,1.37,2.42,1.34,0.99,2.33,1.3,2.29,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,26.1,49.4,38,418,3420,38,57,36,93,49,8,8,65,0,62.9,56.9,43.7,100.7,684,1533,1.5,0.95,2.45,1.29,2.24,1.66,1.15,2.81,1.5,2.65,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,26.7,44.1,38,418,3420,38,43,27,70,38,5,6,79,3,35.7,31,22.8,53.8,468,1079,1.13,0.71,1.84,1,1.71,0.94,0.6,1.54,0.82,1.42,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,26.4,55.9,38,418,3420,38,44,34,78,41,3,4,92,5,42.8,39.7,29.4,69.1,769,1560,1.16,0.89,2.05,1.08,1.97,1.13,0.77,1.9,1.04,1.82,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,27.3,44.8,38,418,3420,38,42,27,69,36,6,7,135,10,45.7,40.2,27.9,68,439,1141,1.11,0.71,1.82,0.95,1.66,1.2,0.73,1.94,1.06,1.79,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,27.2,55.2,38,418,3420,38,54,37,91,49,5,7,105,10,53.8,48.3,38,86.3,599,1325,1.42,0.97,2.39,1.29,2.26,1.42,1,2.42,1.27,2.27,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,26.1,56.9,38,418,3420,38,84,64,148,77,7,8,75,1,70.8,64.6,54,118.6,894,1685,2.21,1.68,3.89,2.03,3.71,1.86,1.42,3.28,1.7,3.12,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,27.2,43.1,38,418,3420,38,46,30,76,41,5,7,104,5,54.3,48.9,37.7,86.6,610,1277,1.21,0.79,2,1.08,1.87,1.43,0.99,2.42,1.29,2.28,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,25.4,46.8,34,374,3060,34,55,43,98,50,5,6,66,2,46.5,41.8,35.5,77.4,598,1227,1.62,1.26,2.88,1.47,2.74,1.37,1.05,2.41,1.23,2.28,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,26.7,53.2,34,374,3060,34,67,52,119,61,6,6,64,3,54.2,49.5,39.1,88.6,671,1599,1.97,1.53,3.5,1.79,3.32,1.6,1.15,2.75,1.46,2.61,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
