"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"8548",2023,"West Ham","Premier League","Nayef Aguerd","MAR","DF","26",1996,17.7,949,161,563,358,35,23,949,6,4,66.7,0,0,523,2127,1137,2,1,0,8,7,564,4,"https://fbref.com/en/players/288e1e13/Nayef-Aguerd"
"8549",2023,"West Ham","Premier League","Michail Antonio","JAM","FW","32",1990,20.3,596,15,39,262,308,80,596,66,27,40.9,29,43.9,375,2585,1237,49,26,18,76,45,476,120,"https://fbref.com/en/players/ac05f970/Michail-Antonio"
"8550",2023,"West Ham","Premier League","Alphonse Areola","FRA","GK","29",1993,3.4,98,91,98,0,0,0,98,0,0,NA,0,NA,53,253,153,0,0,0,0,0,42,0,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
"8551",2023,"West Ham","Premier League","Saïd Benrahma","ALG","FW,MF","26",1995,23,1091,16,131,399,583,94,1087,123,51,41.5,56,45.5,699,5281,2705,109,54,44,53,42,800,237,"https://fbref.com/en/players/5a04fd92/Said-Benrahma"
"8552",2023,"West Ham","Premier League","Jarrod Bowen","ENG","FW,MF","25",1996,35.9,1318,32,186,451,693,157,1316,118,36,30.5,55,46.6,731,5565,2201,101,44,56,70,55,793,213,"https://fbref.com/en/players/79c84d1c/Jarrod-Bowen"
"8553",2023,"West Ham","Premier League","Maxwel Cornet","CIV","FW","25",1996,2.7,140,3,18,50,72,11,140,5,2,40,3,60,83,310,140,9,2,5,9,5,103,26,"https://fbref.com/en/players/beb391dd/Maxwel-Cornet"
"8554",2023,"West Ham","Premier League","Vladimír Coufal","CZE","DF","29",1992,23.7,1433,104,435,580,424,21,1433,17,3,17.6,6,35.3,578,3284,1710,53,33,2,25,21,665,109,"https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal"
"8555",2023,"West Ham","Premier League","Conor Coventry","IRL","MF,FW","22",2000,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a5ca9127/Conor-Coventry"
"8556",2023,"West Ham","Premier League","Aaron Cresswell","ENG","DF","32",1989,24.8,1607,97,507,668,438,13,1607,7,2,28.6,4,57.1,766,3497,1751,35,26,1,6,6,960,82,"https://fbref.com/en/players/4f974391/Aaron-Cresswell"
"8557",2023,"West Ham","Premier League","Craig Dawson","ENG","DF","32",1990,8,380,53,211,142,28,14,380,1,0,0,1,100,193,1042,600,0,5,0,2,4,216,1,"https://fbref.com/en/players/3e9e06cb/Craig-Dawson"
"8558",2023,"West Ham","Premier League","Flynn Downes","ENG","MF","23",1999,8.5,405,14,74,265,68,5,405,2,1,50,0,0,224,1041,364,3,5,1,11,6,276,11,"https://fbref.com/en/players/69fdb896/Flynn-Downes"
"8559",2023,"West Ham","Premier League","Łukasz Fabiański","POL","GK","37",1985,34.6,1005,871,1000,5,0,0,1005,0,0,NA,0,NA,506,3330,2146,0,0,0,3,0,350,0,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
"8560",2023,"West Ham","Premier League","Pablo Fornals","ESP","FW,MF","26",1996,16.7,917,16,144,424,360,36,917,23,12,52.2,10,43.5,500,2480,1255,33,24,12,21,15,616,101,"https://fbref.com/en/players/82927de4/Pablo-Fornals"
"8561",2023,"West Ham","Premier League","Danny Ings","ENG","FW","30",1992,8.6,229,8,22,105,105,37,229,18,5,27.8,12,66.7,129,554,260,9,8,3,11,10,157,44,"https://fbref.com/en/players/07802f7f/Danny-Ings"
"8562",2023,"West Ham","Premier League","Ben Johnson","ENG","DF","22",2000,9.6,627,43,256,289,87,2,627,17,8,47.1,6,35.3,276,1449,650,15,6,1,7,7,335,22,"https://fbref.com/en/players/9319781b/Ben-Johnson"
"8563",2023,"West Ham","Premier League","Thilo Kehrer","GER","DF","25",1996,24.8,1335,135,600,595,147,17,1335,11,8,72.7,3,27.3,677,2885,1533,15,12,1,17,6,760,29,"https://fbref.com/en/players/51dbeea9/Thilo-Kehrer"
"8564",2023,"West Ham","Premier League","Manuel Lanzini","ARG","MF,FW","29",1993,2.8,192,3,32,111,50,3,192,3,1,33.3,0,0,116,524,203,2,6,0,2,3,150,6,"https://fbref.com/en/players/26f6dca8/Manuel-Lanzini"
"8565",2023,"West Ham","Premier League","Divin Mubama","ENG","FW","17",2004,0.4,11,1,2,6,3,0,11,2,1,50,1,50,7,49,3,0,0,0,0,2,8,1,"https://fbref.com/en/players/92868cb5/Divin-Mubama"
"8566",2023,"West Ham","Premier League","Angelo Ogbonna","ITA","DF","34",1988,13.7,545,111,331,197,17,7,545,0,0,NA,0,NA,255,1288,436,0,0,0,1,3,281,2,"https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna"
"8567",2023,"West Ham","Premier League","Emerson Palmieri","ITA","DF","27",1994,14.7,894,60,241,386,273,25,894,29,6,20.7,14,48.3,411,2390,1364,39,26,7,9,11,532,57,"https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri"
"8568",2023,"West Ham","Premier League","Lucas Paquetá","BRA","MF","24",1997,23.9,1476,46,239,840,419,49,1475,65,35,53.8,22,33.8,773,3450,1486,25,34,6,48,44,964,63,"https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta"
"8569",2023,"West Ham","Premier League","Declan Rice","ENG","MF","23",1999,36.4,2475,123,670,1420,433,24,2474,65,37,56.9,23,35.4,1455,9170,4918,89,76,6,28,26,1642,37,"https://fbref.com/en/players/1c7012b8/Declan-Rice"
"8570",2023,"West Ham","Premier League","Gianluca Scamacca","ITA","FW","23",1999,10.3,273,5,13,136,127,38,273,15,7,46.7,6,40,143,660,282,13,7,3,23,19,203,48,"https://fbref.com/en/players/8790f988/Gianluca-Scamacca"
"8571",2023,"West Ham","Premier League","Tomáš Souček","CZE","MF","27",1995,31.3,1366,124,432,652,288,71,1366,17,2,11.8,12,70.6,544,2087,695,11,17,0,23,18,742,52,"https://fbref.com/en/players/6613c819/Tomas-Soucek"
"8572",2023,"West Ham","Premier League","Kurt Zouma","FRA","DF","27",1994,22.1,1049,230,654,363,35,29,1049,5,2,40,3,60,523,2150,1018,3,1,0,5,2,621,1,"https://fbref.com/en/players/ce4246f5/Kurt-Zouma"
"8573",2023,"Wolfsburg","Bundesliga","Lukáš Ambros","CZE","MF","18",2004,0.2,9,1,3,5,1,0,9,1,0,0,1,100,4,28,7,0,0,0,0,0,4,0,"https://fbref.com/en/players/cd682b6b/Lukas-Ambros"
"8574",2023,"Wolfsburg","Bundesliga","Maximilian Arnold","GER","MF","28",1994,30.7,1927,113,470,1108,364,11,1922,17,8,47.1,5,29.4,974,4616,2330,29,25,1,18,22,1064,19,"https://fbref.com/en/players/86e119e0/Maximilian-Arnold"
"8575",2023,"Wolfsburg","Bundesliga","Ridle Baku","GER","DF,FW","24",1998,28.7,1889,80,521,880,498,45,1889,61,23,37.7,27,44.3,1052,4917,2381,50,23,8,59,20,1155,157,"https://fbref.com/en/players/442b56fa/Ridle-Baku"
"8576",2023,"Wolfsburg","Bundesliga","Sebastiaan Bornauw","BEL","DF","23",1999,21.4,1433,170,693,695,54,16,1433,4,2,50,2,50,871,3766,2030,6,3,0,5,3,948,6,"https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw"
"8577",2023,"Wolfsburg","Bundesliga","Josip Brekalo","CRO","MF,FW","24",1998,3,168,0,21,103,48,3,168,8,5,62.5,2,25,106,752,296,9,7,2,3,6,134,17,"https://fbref.com/en/players/d4a2533d/Josip-Brekalo"
"8578",2023,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","30",1992,34,1653,1196,1636,17,1,1,1653,0,0,NA,0,NA,1030,4948,2681,0,1,1,0,0,884,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
"8579",2023,"Wolfsburg","Bundesliga","Nicolas Cozza","FRA","DF","23",1999,1.1,53,2,26,26,3,0,53,1,0,0,0,0,36,246,85,2,0,0,1,2,35,2,"https://fbref.com/en/players/8f325097/Nicolas-Cozza"
"8580",2023,"Wolfsburg","Bundesliga","Kilian Fischer","GER","DF,FW","21",2000,5.6,327,16,113,137,78,7,327,6,3,50,3,50,160,726,355,6,5,2,4,1,177,21,"https://fbref.com/en/players/79f7302a/Kilian-Fischer"
"8581",2023,"Wolfsburg","Bundesliga","Bartol Franjić","CRO","MF","22",2000,2.5,114,8,35,64,17,3,114,2,1,50,1,50,51,222,88,3,2,0,6,0,62,1,"https://fbref.com/en/players/697dc00a/Bartol-Franjic"
"8582",2023,"Wolfsburg","Bundesliga","Yannick Gerhardt","GER","MF","28",1994,20.7,856,34,161,445,254,55,856,16,4,25,11,68.8,468,2089,842,12,11,3,22,10,557,88,"https://fbref.com/en/players/62ab9184/Yannick-Gerhardt"
"8583",2023,"Wolfsburg","Bundesliga","Josuha Guilavogui","FRA","DF,MF","31",1990,13.1,949,100,354,542,55,10,949,5,3,60,0,0,523,2117,1072,4,5,0,8,6,577,6,"https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui"
"8584",2023,"Wolfsburg","Bundesliga","Jakub Kamiński","POL","FW,DF","20",2002,22.9,942,21,145,334,470,78,942,66,28,42.4,34,51.5,550,2883,1463,47,30,18,57,32,606,171,"https://fbref.com/en/players/202b3b68/Jakub-Kaminski"
"8585",2023,"Wolfsburg","Bundesliga","Max Kruse","GER","MF,FW","34",1988,3,144,2,11,62,72,18,144,4,2,50,2,50,68,317,146,4,3,1,4,3,105,30,"https://fbref.com/en/players/f9446dcd/Max-Kruse"
"8586",2023,"Wolfsburg","Bundesliga","Maxence Lacroix","FRA","DF","22",2000,18.1,1298,160,690,586,29,9,1298,8,7,87.5,1,12.5,777,3937,2250,15,9,0,10,6,833,4,"https://fbref.com/en/players/277c49ed/Maxence-Lacroix"
"8587",2023,"Wolfsburg","Bundesliga","Omar Marmoush","EGY","FW","23",1999,16.4,744,10,79,290,392,91,744,99,38,38.4,52,52.5,473,2737,1076,36,31,22,75,42,562,160,"https://fbref.com/en/players/0e0102eb/Omar-Marmoush"
"8588",2023,"Wolfsburg","Bundesliga","Felix Nmecha","GER","MF","21",2000,20.4,967,38,183,536,258,40,967,46,26,56.5,13,28.3,540,2356,1235,23,22,2,41,13,615,54,"https://fbref.com/en/players/091c86e2/Felix-Nmecha"
"8589",2023,"Wolfsburg","Bundesliga","Lukas Nmecha","GER","FW","23",1998,10,317,6,19,131,169,34,317,26,10,38.5,8,30.8,189,1050,304,15,7,5,38,11,251,70,"https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha"
"8590",2023,"Wolfsburg","Bundesliga","Paulo Otávio","BRA","DF","27",1994,22.7,1507,83,508,676,338,29,1507,47,22,46.8,19,40.4,744,3969,2264,41,24,2,28,7,808,84,"https://fbref.com/en/players/1cbe4984/Paulo-Otavio"
"8591",2023,"Wolfsburg","Bundesliga","Kevin Paredes","USA","FW,MF","19",2003,5.9,277,9,52,105,122,15,277,15,4,26.7,7,46.7,177,1090,651,24,7,7,9,4,180,40,"https://fbref.com/en/players/5c50fdbc/Kevin-Paredes"
"8592",2023,"Wolfsburg","Bundesliga","Dženan Pejčinović","GER","FW","17",2005,0.1,1,0,0,0,1,1,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,"https://fbref.com/en/players/80f252f6/Dzenan-Pejcinovic"
"8593",2023,"Wolfsburg","Bundesliga","Maximilian Philipp","GER","FW","28",1994,1.3,51,0,3,19,29,4,51,2,0,0,2,100,31,113,31,3,0,2,1,1,34,6,"https://fbref.com/en/players/061e8e23/Maximilian-Philipp"
"8594",2023,"Wolfsburg","Bundesliga","Jérôme Roussillon","FRA","MF,DF","29",1993,0.2,11,0,0,4,7,0,11,1,0,0,1,100,7,21,5,0,0,0,2,2,7,2,"https://fbref.com/en/players/13203c45/Jerome-Roussillon"
"8595",2023,"Wolfsburg","Bundesliga","Mattias Svanberg","SWE","MF,FW","23",1999,20.4,811,29,137,393,300,59,811,45,17,37.8,22,48.9,431,2119,1024,29,21,8,48,19,483,85,"https://fbref.com/en/players/92d83c27/Mattias-Svanberg"
"8596",2023,"Wolfsburg","Bundesliga","Micky van de Ven","NED","DF","21",2001,33,2043,188,981,935,141,21,2043,32,19,59.4,8,25,1232,6625,3777,43,34,5,13,11,1330,23,"https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven"
"8597",2023,"Wolfsburg","Bundesliga","Aster Vranckx","BEL","MF","19",2002,0.1,4,2,2,1,1,0,4,0,0,NA,0,NA,2,5,3,0,0,0,0,0,0,0,"https://fbref.com/en/players/f86cd5df/Aster-Vranckx"
"8598",2023,"Wolfsburg","Bundesliga","Luca Waldschmidt","GER","FW,MF","26",1996,5.8,202,4,28,110,64,15,201,2,1,50,1,50,106,449,191,5,1,0,12,3,146,26,"https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt"
"8599",2023,"Wolfsburg","Bundesliga","Patrick Wimmer","AUT","FW,MF","21",2001,18.3,820,16,100,310,425,67,820,66,26,39.4,33,50,446,2681,1205,42,17,13,50,30,480,133,"https://fbref.com/en/players/cb11b429/Patrick-Wimmer"
"8600",2023,"Wolfsburg","Bundesliga","Jonas Wind","DEN","FW","23",1999,14.3,536,16,42,267,232,62,535,20,7,35,13,65,302,941,325,7,13,1,46,18,406,89,"https://fbref.com/en/players/2077ae86/Jonas-Wind"
"8601",2023,"Wolves","Premier League","Rayan Aït-Nouri","ALG","DF","21",2001,12,740,40,240,279,233,28,740,50,28,56,18,36,395,2260,1244,30,13,10,28,12,454,76,"https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri"
"8602",2023,"Wolves","Premier League","Daniel Bentley","ENG","GK","29",1993,2,87,83,87,0,0,0,87,0,0,NA,0,NA,29,193,133,0,0,0,0,0,34,0,"https://fbref.com/en/players/68db6358/Daniel-Bentley"
"8603",2023,"Wolves","Premier League","Hugo Bueno","ESP","DF","19",2002,14.6,835,53,318,275,249,14,835,34,14,41.2,14,41.2,396,2714,1422,52,29,4,16,11,446,64,"https://fbref.com/en/players/bfc3b3a0/Hugo-Bueno"
"8604",2023,"Wolves","Premier League","Chem Campbell","WAL","FW,MF","19",2002,0.8,47,1,6,19,23,5,47,5,3,60,2,40,39,303,70,2,6,1,3,5,36,10,"https://fbref.com/en/players/6f711f67/Chem-Campbell"
"8605",2023,"Wolves","Premier League","Jonny Castro","ESP","DF","28",1994,14,1003,53,342,444,227,13,1003,32,14,43.8,15,46.9,499,2623,1495,24,18,4,16,13,600,46,"https://fbref.com/en/players/e28868f3/Jonny-Castro"
"8606",2023,"Wolves","Premier League","Nathan Collins","IRL","DF","21",2001,20.2,1339,208,801,500,45,13,1339,8,7,87.5,0,0,724,3470,1799,11,9,2,9,8,922,5,"https://fbref.com/en/players/a8c19eb8/Nathan-Collins"
"8607",2023,"Wolves","Premier League","Diego Costa","ESP","FW","33",1988,13.8,335,19,37,140,161,59,335,10,5,50,5,50,180,1019,342,19,9,11,23,26,245,60,"https://fbref.com/en/players/a190d597/Diego-Costa"
"8608",2023,"Wolves","Premier League","Matheus Cunha","BRA","FW","23",1999,10.7,372,14,66,170,147,45,372,39,26,66.7,8,20.5,195,1119,459,16,6,7,31,13,224,43,"https://fbref.com/en/players/dc62b55d/Matheus-Cunha"
"8609",2023,"Wolves","Premier League","Craig Dawson","ENG","DF","32",1990,15.7,1084,182,619,437,32,15,1084,4,3,75,0,0,628,2615,1323,5,3,0,5,2,748,1,"https://fbref.com/en/players/3e9e06cb/Craig-Dawson"
"8610",2023,"Wolves","Premier League","Leander Dendoncker","BEL","MF","27",1995,2.4,128,6,33,75,21,5,128,2,1,50,1,50,60,205,77,1,0,0,2,2,77,3,"https://fbref.com/en/players/5a7301ae/Leander-Dendoncker"
"8611",2023,"Wolves","Premier League","Morgan Gibbs-White","ENG","FW,MF","22",2000,2,119,1,18,53,49,4,119,8,2,25,5,62.5,62,257,137,4,3,1,3,1,82,12,"https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White"
"8612",2023,"Wolves","Premier League","João Gomes","BRA","MF","21",2001,7.3,409,19,118,212,80,5,409,19,8,42.1,7,36.8,185,922,416,7,6,1,7,5,223,8,"https://fbref.com/en/players/8b57ad2c/Joao-Gomes"
"8613",2023,"Wolves","Premier League","Toti Gomes","POR","DF","23",1999,10.9,688,86,313,278,100,15,688,16,9,56.3,6,37.5,332,1521,924,4,11,0,6,3,402,23,"https://fbref.com/en/players/f0caab96/Toti-Gomes"
"8614",2023,"Wolves","Premier League","Gonçalo Guedes","POR","FW,MF","25",1996,7.9,280,3,28,105,153,30,280,15,5,33.3,7,46.7,174,1303,644,20,12,7,17,7,199,54,"https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes"
"8615",2023,"Wolves","Premier League","Hwang Hee-chan","KOR","FW,MF","26",1996,12.6,425,13,66,178,188,38,425,32,13,40.6,13,40.6,222,1520,702,25,11,7,25,20,267,60,"https://fbref.com/en/players/169fd162/Hwang-Hee-chan"
"8616",2023,"Wolves","Premier League","Joseph Hodge","IRL","MF","19",2002,1.9,118,5,26,56,36,4,118,0,0,NA,0,NA,56,174,89,1,2,0,1,2,77,5,"https://fbref.com/en/players/bd8a5d95/Joseph-Hodge"
"8617",2023,"Wolves","Premier League","Raúl Jiménez","MEX","FW","31",1991,9.4,293,11,28,139,127,44,293,10,5,50,4,40,146,626,241,5,3,2,23,14,219,45,"https://fbref.com/en/players/b561db50/Raul-Jimenez"
"8618",2023,"Wolves","Premier League","Sasa Kalajdzic","AUT","FW","25",1997,0.5,7,0,2,1,4,2,7,0,0,NA,0,NA,2,6,3,0,0,0,1,0,5,1,"https://fbref.com/en/players/15f24fe7/Sasa-Kalajdzic"
"8619",2023,"Wolves","Premier League","Max Kilman","ENG","DF","25",1997,36.7,2470,432,1460,952,75,26,2470,25,19,76,6,24,1443,7679,4615,30,15,2,15,9,1699,5,"https://fbref.com/en/players/d0f72bf1/Max-Kilman"
"8620",2023,"Wolves","Premier League","Dexter Lembikisa","JAM","DF","18",2003,0.3,13,0,3,7,3,0,13,0,0,NA,0,NA,7,29,21,2,0,0,0,0,8,3,"https://fbref.com/en/players/0bdda685/Dexter-Lembikisa"
"8621",2023,"Wolves","Premier League","Mario Lemina","GAB","MF","28",1993,14.4,794,67,292,430,81,4,794,18,11,61.1,3,16.7,414,1924,949,6,6,0,13,8,521,9,"https://fbref.com/en/players/2b471f99/Mario-Lemina"
"8622",2023,"Wolves","Premier League","João Moutinho","POR","MF","35",1986,19.8,1218,42,243,658,325,15,1218,15,8,53.3,7,46.7,615,2554,1350,23,23,0,14,7,769,32,"https://fbref.com/en/players/f5a00fa4/Joao-Moutinho"
"8623",2023,"Wolves","Premier League","Pedro Neto","POR","FW,MF","22",2000,10.7,517,6,61,166,298,46,517,54,18,33.3,30,55.6,325,2373,1181,37,24,18,29,13,363,111,"https://fbref.com/en/players/7ba2eaa9/Pedro-Neto"
"8624",2023,"Wolves","Premier League","Rúben Neves","POR","MF","25",1997,33.5,2486,177,811,1307,394,25,2483,32,20,62.5,9,28.1,1318,6007,2980,28,29,1,22,13,1621,18,"https://fbref.com/en/players/44bfb6c5/Ruben-Neves"
"8625",2023,"Wolves","Premier League","Matheus Nunes","POR","MF","23",1998,27.4,1354,64,325,656,397,52,1354,85,44,51.8,28,32.9,851,5513,2640,59,54,10,41,39,943,129,"https://fbref.com/en/players/e6af02e0/Matheus-Nunes"
"8626",2023,"Wolves","Premier League","Daniel Podence","POR","FW,MF","26",1995,19.7,889,11,120,328,456,70,889,61,24,39.3,34,55.7,528,2670,1229,43,28,20,49,30,622,148,"https://fbref.com/en/players/7fcc71d8/Daniel-Podence"
"8627",2023,"Wolves","Premier League","Connor Ronan","IRL","MF","24",1998,0,4,0,0,3,1,0,4,1,1,100,0,0,1,4,2,0,0,0,0,0,3,1,"https://fbref.com/en/players/1b804500/Connor-Ronan"
"8628",2023,"Wolves","Premier League","José Sá","POR","GK","29",1993,36,1277,1153,1271,7,0,0,1277,2,2,100,0,0,731,4563,2991,0,0,0,4,0,585,0,"https://fbref.com/en/players/903b6e8b/Jose-Sa"
"8629",2023,"Wolves","Premier League","Pablo Sarabia","ESP","FW,MF","30",1992,8.5,450,9,68,189,199,22,450,12,2,16.7,9,75,267,1195,522,17,15,4,9,14,312,54,"https://fbref.com/en/players/9744ff80/Pablo-Sarabia"
"8630",2023,"Wolves","Premier League","Nélson Semedo","POR","DF","28",1993,29.2,1858,139,589,837,451,29,1858,73,33,45.2,33,45.2,998,5308,2691,50,42,5,42,19,1087,147,"https://fbref.com/en/players/d04b94db/Nelson-Semedo"
"8631",2023,"Wolves","Premier League","Adama Traoré","ESP","FW,MF","26",1996,16.6,715,18,102,253,379,56,715,111,56,50.5,34,30.6,462,4043,2113,85,41,25,59,27,556,157,"https://fbref.com/en/players/9a28eba4/Adama-Traore"
"8632",2023,"Wolves","Premier League","Boubacar Traoré","MLI","MF","20",2001,4.6,185,6,51,110,26,2,185,9,4,44.4,4,44.4,90,529,267,4,3,0,3,3,104,2,"https://fbref.com/en/players/999ceb5f/Boubacar-Traore"
"8633",2024,"Alavés","La Liga","Abdel Abqar","MAR","DF","24",1999,25.7,1032,191,570,422,42,21,1032,5,3,60,1,20,492,2460,1418,7,6,0,15,1,499,1,"https://fbref.com/en/players/2bc7f211/Abdel-Abqar"
"8634",2024,"Alavés","La Liga","Carlos Benavídez","URU","MF","25",1998,12.6,628,35,173,348,113,11,628,4,2,50,2,50,222,1090,508,9,10,1,11,5,286,5,"https://fbref.com/en/players/9fb45456/Carlos-Benavidez"
"8635",2024,"Alavés","La Liga","Antonio Blanco","ESP","MF","23",2000,27,1283,64,339,740,224,18,1283,33,19,57.6,8,24.2,620,2633,1271,20,15,3,19,22,762,22,"https://fbref.com/en/players/506daeac/Antonio-Blanco"
"8636",2024,"Alavés","La Liga","Rubén Duarte","ESP","DF","27",1995,20.9,1024,88,405,429,197,12,1024,5,3,60,1,20,395,1913,981,16,15,2,10,4,468,39,"https://fbref.com/en/players/1fe0492d/Ruben-Duarte"
"8637",2024,"Alavés","La Liga","Andoni Gorosabel","ESP","DF","26",1996,31.7,1624,89,489,683,466,40,1624,49,25,51,17,34.7,653,3230,1890,58,37,8,35,29,793,121,"https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel"
"8638",2024,"Alavés","La Liga","Ander Guevara","ESP","MF","26",1997,32.6,1735,75,409,1029,320,16,1735,32,19,59.4,10,31.3,840,4759,2604,53,43,3,29,24,1089,37,"https://fbref.com/en/players/8e48dc61/Ander-Guevara"
"8639",2024,"Alavés","La Liga","Jon Guridi","ESP","MF","28",1995,29.8,1075,32,172,584,333,74,1075,38,14,36.8,21,55.3,536,2805,1392,30,25,3,36,28,700,92,"https://fbref.com/en/players/4c0a6a48/Jon-Guridi"
"8640",2024,"Alavés","La Liga","Ianis Hagi","ROU","MF,FW","24",1998,8.9,405,2,32,162,222,25,404,27,14,51.9,8,29.6,224,1175,576,17,13,2,13,13,249,58,"https://fbref.com/en/players/0127419a/Ianis-Hagi"
"8641",2024,"Alavés","La Liga","Jon Karrikaburu","ESP","MF,FW","20",2002,0.2,8,0,0,5,3,1,8,0,0,NA,0,NA,6,20,0,0,0,0,2,0,6,1,"https://fbref.com/en/players/211589b8/Jon-Karrikaburu"
"8642",2024,"Alavés","La Liga","Kiké","ESP","FW,MF","33",1989,15.8,517,18,51,199,280,108,516,33,15,45.5,14,42.4,300,1319,472,18,10,12,56,21,392,97,"https://fbref.com/en/players/e897d8ba/Kike"
"8643",2024,"Alavés","La Liga","Javi López","ESP","DF","21",2002,26.5,1407,89,441,582,404,45,1407,74,41,55.4,28,37.8,631,4017,1896,53,44,11,40,20,720,120,"https://fbref.com/en/players/e9ada8cf/Javi-Lopez"
"8644",2024,"Alavés","La Liga","Rafa Marín","ESP","DF","21",2002,27.1,1303,220,711,555,45,25,1303,5,3,60,1,20,628,3485,2110,13,5,0,11,4,696,6,"https://fbref.com/en/players/3239a8ed/Rafa-Marin"
"8645",2024,"Alavés","La Liga","Tomás Mendes","ESP","MF","18",2004,0.1,7,0,1,4,2,0,7,0,0,NA,0,NA,6,20,1,0,1,0,0,1,5,0,"https://fbref.com/en/players/45f771db/Tomas-Mendes"
"8646",2024,"Alavés","La Liga","Miguel","ESP","FW,MF","23",1999,0.7,22,0,1,12,9,3,22,0,0,NA,0,NA,9,42,25,1,0,1,2,4,14,3,"https://fbref.com/en/players/6763373d/Miguel"
"8647",2024,"Alavés","La Liga","Samu Omorodion","ESP","FW","19",2004,21.3,600,18,38,289,282,107,600,57,22,38.6,33,57.9,344,1689,668,30,17,24,89,36,434,100,"https://fbref.com/en/players/dc44b03c/Samu-Omorodion"
"8648",2024,"Alavés","La Liga","Eneko Ortiz","ESP","DF","20",2003,0.2,4,0,0,2,2,0,4,0,0,NA,0,NA,2,22,17,1,1,0,0,0,2,1,"https://fbref.com/en/players/dc5ea86b/Eneko-Ortiz"
"8649",2024,"Alavés","La Liga","Jesús Owono","EQG","GK","22",2001,4,130,95,127,3,0,0,130,0,0,NA,0,NA,64,369,279,0,0,0,0,0,41,0,"https://fbref.com/en/players/d6e3d7fb/Jesus-Owono"
"8650",2024,"Alavés","La Liga","Joaquín Panichelli","ARG","FW,MF","20",2002,2.5,81,6,13,37,32,7,81,1,0,0,0,0,36,165,76,3,0,1,14,7,61,10,"https://fbref.com/en/players/ae14af56/Joaquin-Panichelli"
"8651",2024,"Alavés","La Liga","Victor Parada","ESP","FW,MF","21",2002,0,2,0,0,2,0,0,2,0,0,NA,0,NA,1,0,0,0,0,0,1,0,1,0,"https://fbref.com/en/players/8ca358c5/Victor-Parada"
"8652",2024,"Alavés","La Liga","Abderrahman Rebbach","ALG","FW,MF","24",1998,8,343,6,46,102,198,36,343,28,10,35.7,16,57.1,180,1419,763,34,15,18,28,12,196,78,"https://fbref.com/en/players/9a796115/Abderrahman-Rebbach"
"8653",2024,"Alavés","La Liga","Luis Rioja","ESP","FW,MF","29",1993,27.8,1123,24,150,382,619,62,1119,71,41,57.7,23,32.4,611,4030,2161,70,51,18,56,20,720,173,"https://fbref.com/en/players/eb3dd471/Luis-Rioja"
"8654",2024,"Alavés","La Liga","Unai Ropero","ESP","MF","21",2001,0.1,7,0,1,1,5,1,7,2,0,0,2,100,3,9,6,0,0,0,0,0,3,0,"https://fbref.com/en/players/7868c973/Unai-Ropero"
"8655",2024,"Alavés","La Liga","Aleksandar Sedlar","SRB","DF","31",1991,10.5,497,76,277,204,18,6,497,3,2,66.7,0,0,247,1442,794,6,4,0,3,2,264,1,"https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar"
"8656",2024,"Alavés","La Liga","Giuliano Simeone","ARG","FW","20",2002,7,254,5,43,80,137,27,253,22,9,40.9,12,54.5,137,907,513,25,8,5,15,9,159,47,"https://fbref.com/en/players/a6536561/Giuliano-Simeone"
"8657",2024,"Alavés","La Liga","Antonio Sivera","ESP","GK","26",1996,34,1185,922,1157,28,0,0,1185,0,0,NA,0,NA,520,3386,2069,0,0,0,3,0,383,0,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
"8658",2024,"Alavés","La Liga","Alex Sola","ESP","FW,MF","24",1999,14,630,12,110,218,316,48,630,75,43,57.3,27,36,327,2390,1300,40,24,12,31,17,372,103,"https://fbref.com/en/players/5fa714d5/Alex-Sola"
